site09 CKADS2024  130  28.3690  28.4110  2024   28   9   444.74     0.40     NaN      NaN      NaN     NaN   181.3   10.2     NaN     746  1  0.140
site09 CKADS2024  130  28.4110  28.4530  2024   28  10   446.36     0.61     NaN      NaN      NaN     NaN   189.7   12.0     NaN     745  1  0.130
site09 CKADS2024  130  28.4530  28.4940  2024   28  11   441.40     1.38     NaN      NaN      NaN     NaN   179.1   11.9     NaN     744  1  0.130
site09 CKADS2024  130  28.4940  28.5360  2024   28  12   438.71     0.92     NaN      NaN      NaN     NaN   163.9   12.8     NaN     746  1  0.130
site09 CKADS2024  130  28.5360  28.5780  2024   28  13   435.86     0.61     NaN      NaN      NaN     NaN   145.9   11.3     NaN     743  1  0.130
site09 CKADS2024  130  28.5780  28.6190  2024   28  14   434.54     0.21     NaN      NaN      NaN     NaN   137.2   11.1     NaN     744  1  0.130
site09 CKADS2024  130  28.6190  28.6610  2024   28  15   434.77     0.21     NaN      NaN      NaN     NaN   139.0   12.1     NaN     742  1  0.130
site09 CKADS2024  130  28.6610  28.7030  2024   28  16   434.61     0.15     NaN      NaN      NaN     NaN   139.0   11.1     NaN     595  1  0.120
site09 CKADS2024  130  28.7030  28.7440  2024   28  17   434.28     0.21     NaN      NaN      NaN     NaN   136.5   12.1     NaN     742  1  0.120
site09 CKADS2024  130  28.7440  28.7860  2024   28  18   433.86     0.08     NaN      NaN      NaN     NaN   134.9   11.7     NaN     743  1  0.120
site09 CKADS2024  130  28.7860  28.8280  2024   28  19   432.92     0.52     NaN      NaN      NaN     NaN   132.9   11.6     NaN     744  1  0.120
site09 CKADS2024  130  28.8280  28.8690  2024   28  20   432.87     0.18     NaN      NaN      NaN     NaN   133.0   12.0     NaN     744  1  0.120
site09 CKADS2024  130  28.8690  28.9110  2024   28  21   433.20     0.63     NaN      NaN      NaN     NaN   136.3   12.2     NaN     744  1  0.120
site09 CKADS2024  130  28.9110  28.9530  2024   28  22   435.78     0.54     NaN      NaN      NaN     NaN   145.6   12.4     NaN     743  1  0.120
site09 CKADS2024  130  28.9530  28.9940  2024   28  23   438.37     0.78     NaN      NaN      NaN     NaN   154.6   12.7     NaN     745  1  0.130
site09 CKADS2024  130  28.9940  29.0360  2024   29   0   437.14     1.38     NaN      NaN      NaN     NaN   151.8   13.4     NaN     745  1  0.120
site09 CKADS2024  130  29.0360  29.0780  2024   29   1   433.54     0.51     NaN      NaN      NaN     NaN   136.3   12.4     NaN     745  1  0.120
site09 CKADS2024  130  29.0780  29.1190  2024   29   2   432.71     0.14     NaN      NaN      NaN     NaN   130.1   11.5     NaN     744  1  0.120
site09 CKADS2024  130  29.1190  29.1610  2024   29   3   433.41     0.33     NaN      NaN      NaN     NaN   131.5   11.8     NaN     744  1  0.120
site09 CKADS2024  130  29.1610  29.2030  2024   29   4   433.61     0.33     NaN      NaN      NaN     NaN   132.2   11.7     NaN     745  1  0.120
site09 CKADS2024  130  29.2030  29.2440  2024   29   5   434.26     0.51     NaN      NaN      NaN     NaN   135.0   12.0     NaN     745  1  0.120
site09 CKADS2024  130  29.2440  29.2860  2024   29   6   436.64     0.87     NaN      NaN      NaN     NaN   154.8   15.0     NaN     745  1  0.120
site09 CKADS2024  130  29.2860  29.3280  2024   29   7   437.55     0.70     NaN      NaN      NaN     NaN   166.8   13.5     NaN     744  1  0.120
site09 CKADS2024  130  29.3280  29.3690  2024   29   8   439.40     0.33     NaN      NaN      NaN     NaN   171.8   11.9     NaN     744  1  0.120
site09 CKADS2024  130  29.3690  29.4110  2024   29   9   438.78     0.43     NaN      NaN      NaN     NaN   165.9   12.4     NaN     746  1  0.110
site09 CKADS2024  130  29.4110  29.4530  2024   29  10   437.49     0.22     NaN      NaN      NaN     NaN   155.1   12.4     NaN     745  1  0.110
site09 CKADS2024  130  29.4530  29.4940  2024   29  11   437.16     0.34     NaN      NaN      NaN     NaN   152.1   12.6     NaN     746  1  0.110
site09 CKADS2024  130  29.4940  29.5360  2024   29  12   436.67     0.18     NaN      NaN      NaN     NaN   148.5   11.8     NaN     745  1  0.110
site09 CKADS2024  130  29.5360  29.5780  2024   29  13   437.68     0.39     NaN      NaN      NaN     NaN   152.0   12.0     NaN     745  1  0.110
site09 CKADS2024  130  29.5780  29.6190  2024   29  14   438.62     0.34     NaN      NaN      NaN     NaN   153.6   12.1     NaN     746  1  0.110
site09 CKADS2024  130  29.6190  29.6610  2024   29  15   438.62     0.11     NaN      NaN      NaN     NaN   158.0   13.2     NaN     595  1  0.110
site09 CKADS2024  130  29.6610  29.7030  2024   29  16   438.38     0.28     NaN      NaN      NaN     NaN   158.4   11.8     NaN     743  1  0.100
site09 CKADS2024  130  29.7030  29.7440  2024   29  17   437.04     0.46     NaN      NaN      NaN     NaN   152.3   12.4     NaN     744  1  0.110
site09 CKADS2024  130  29.7440  29.7860  2024   29  18   437.86     0.51     NaN      NaN      NaN     NaN   162.9   12.1     NaN     743  1  0.100
site09 CKADS2024  130  29.7860  29.8280  2024   29  19   438.79     0.83     NaN      NaN      NaN     NaN   170.8   11.0     NaN     743  1  0.100
site09 CKADS2024  130  29.8280  29.8690  2024   29  20   441.22     0.87     NaN      NaN      NaN     NaN   177.1   11.7     NaN     743  1  0.100
site09 CKADS2024  130  29.8690  29.9110  2024   29  21   441.60     0.69     NaN      NaN      NaN     NaN   162.5   10.1     NaN     743  1  0.110
site09 CKADS2024  130  29.9110  29.9530  2024   29  22   439.34     1.20     NaN      NaN      NaN     NaN   157.8   10.2     NaN     743  1  0.100
site09 CKADS2024  130  29.9530  29.9940  2024   29  23   437.79     0.28     NaN      NaN      NaN     NaN   155.3   10.4     NaN     743  1  0.100
site09 CKADS2024  130  29.9940  30.0360  2024   30   0   437.76     0.50     NaN      NaN      NaN     NaN   149.6   10.5     NaN     744  1  0.100
site09 CKADS2024  130  30.0360  30.0780  2024   30   1   436.41     0.31     NaN      NaN      NaN     NaN   144.3    9.9     NaN     743  1  0.100
site09 CKADS2024  130  30.0780  30.1190  2024   30   2   436.34     0.28     NaN      NaN      NaN     NaN   143.7   10.2     NaN     743  1  0.100
site09 CKADS2024  130  30.1190  30.1610  2024   30   3   436.41     0.37     NaN      NaN      NaN     NaN   140.4   11.0     NaN     743  1  0.100
site09 CKADS2024  130  30.1610  30.2030  2024   30   4   437.05     0.42     NaN      NaN      NaN     NaN   138.4    9.9     NaN     743  1  0.100
site09 CKADS2024  130  30.2030  30.2440  2024   30   5   436.81     0.58     NaN      NaN      NaN     NaN   140.1   10.1     NaN     743  1  0.100
site09 CKADS2024  130  30.2440  30.2860  2024   30   6   436.37     0.30     NaN      NaN      NaN     NaN   140.0   10.1     NaN     744  1  0.100
site09 CKADS2024  130  30.2860  30.3280  2024   30   7   436.55     0.30     NaN      NaN      NaN     NaN   138.6    9.8     NaN     744  1  0.100
site09 CKADS2024  130  30.3280  30.3690  2024   30   8   435.46     0.25     NaN      NaN      NaN     NaN   134.9    9.7     NaN     744  1  0.090
site09 CKADS2024  130  30.3690  30.4110  2024   30   9   435.10     0.38     NaN      NaN      NaN     NaN   132.4    9.5     NaN     746  1  0.090
site09 CKADS2024  130  30.4110  30.4530  2024   30  10   437.56     0.77     NaN      NaN      NaN     NaN   138.1    9.7     NaN     746  1  0.090
site09 CKADS2024  130  30.4530  30.4940  2024   30  11   436.74     0.65     NaN      NaN      NaN     NaN   140.9   10.2     NaN     746  1  0.090
site09 CKADS2024  130  30.4940  30.5360  2024   30  12   435.69     0.22     NaN      NaN      NaN     NaN   141.2   10.2     NaN     746  1  0.090
site09 CKADS2024  130  30.5360  30.5780  2024   30  13   436.84     1.00     NaN      NaN      NaN     NaN   138.8    9.7     NaN     747  1  0.090
site09 CKADS2024  130  30.5780  30.6190  2024   30  14   437.07     0.28     NaN      NaN      NaN     NaN   137.7    9.6     NaN     594  1  0.090
site09 CKADS2024  130  30.6190  30.6610  2024   30  15   437.04     0.33     NaN      NaN      NaN     NaN   140.3    9.7     NaN     746  1  0.090
site09 CKADS2024  130  30.6610  30.7030  2024   30  16   439.13     0.78     NaN      NaN      NaN     NaN   143.5   10.0     NaN     744  1  0.090
site09 CKADS2024  130  30.7030  30.7440  2024   30  17   440.97     0.20     NaN      NaN      NaN     NaN   147.8   10.6     NaN     744  1  0.090
site09 CKADS2024  130  30.7440  30.7860  2024   30  18   440.54     0.26     NaN      NaN      NaN     NaN   151.4   10.3     NaN     744  1  0.090
site09 CKADS2024  130  30.7860  30.8280  2024   30  19   440.25     0.19     NaN      NaN      NaN     NaN   158.4   10.4     NaN     744  1  0.100
site09 CKADS2024  130  30.8280  30.8690  2024   30  20   440.42     0.35     NaN      NaN      NaN     NaN   166.2   11.7     NaN     743  1  0.100
site09 CKADS2024  130  30.8690  30.9110  2024   30  21   443.39     0.91     NaN      NaN      NaN     NaN   179.1   17.4     NaN     742  1  0.100
site09 CKADS2024  130  30.9110  30.9530  2024   30  22   443.59     0.40     NaN      NaN      NaN     NaN   166.7   11.6     NaN     742  1  0.100
site09 CKADS2024  130  30.9530  30.9940  2024   30  23   444.02     0.46     NaN      NaN      NaN     NaN   164.5   10.8     NaN     743  1  0.100
site09 CKADS2024  130  30.9940  31.0360  2024   31   0   441.83     0.48     NaN      NaN      NaN     NaN   156.1   10.4     NaN     743  1  0.100
site09 CKADS2024  130  31.0360  31.0780  2024   31   1   442.51     0.58     NaN      NaN      NaN     NaN   167.8   11.3     NaN     743  1  0.110
site09 CKADS2024  130  31.0780  31.1190  2024   31   2   441.09     0.34     NaN      NaN      NaN     NaN   177.9   10.6     NaN     744  1  0.110
site09 CKADS2024  130  31.1190  31.1610  2024   31   3   440.92     0.59     NaN      NaN      NaN     NaN   173.3   10.8     NaN     743  1  0.110
site09 CKADS2024  130  31.1610  31.2030  2024   31   4   441.25     0.24     NaN      NaN      NaN     NaN   166.4   10.9     NaN     743  1  0.110
site09 CKADS2024  130  31.2030  31.2440  2024   31   5   441.26     0.46     NaN      NaN      NaN     NaN   163.2   13.9     NaN     743  1  0.110
site09 CKADS2024  130  31.2440  31.2860  2024   31   6   442.93     0.41     NaN      NaN      NaN     NaN   207.8   15.5     NaN     743  1  0.110
site09 CKADS2024  130  31.2860  31.3280  2024   31   7   443.65     0.30     NaN      NaN      NaN     NaN   220.6   11.7     NaN     743  1  0.110
site09 CKADS2024  130  31.3280  31.3690  2024   31   8   442.48     0.29     NaN      NaN      NaN     NaN   196.8   11.3     NaN     744  1  0.110
site09 CKADS2024  130  31.3690  31.4110  2024   31   9   441.72     0.51     NaN      NaN      NaN     NaN   171.5   15.3     NaN     742  1  0.110
site09 CKADS2024  130  31.4110  31.4530  2024   31  10   440.87     0.13     NaN      NaN      NaN     NaN   152.9   10.8     NaN     742  1  0.110
site09 CKADS2024  130  31.4530  31.4940  2024   31  11   441.04     0.28     NaN      NaN      NaN     NaN   153.7   10.4     NaN     741  1  0.110
site09 CKADS2024  130  31.4940  31.5360  2024   31  12   442.11     0.18     NaN      NaN      NaN     NaN   159.5   10.3     NaN     742  1  0.110
site09 CKADS2024  130  31.5360  31.5780  2024   31  13   441.85     0.28     NaN      NaN      NaN     NaN   154.2   10.9     NaN     593  1  0.110
site09 CKADS2024  130  31.5780  31.6190  2024   31  14   441.01     0.60     NaN      NaN      NaN     NaN   155.6   10.6     NaN     742  1  0.100
site09 CKADS2024  130  31.6190  31.6610  2024   31  15   440.89     0.62     NaN      NaN      NaN     NaN   160.6   10.6     NaN     743  1  0.110
site09 CKADS2024  130  31.6610  31.7030  2024   31  16   439.73     0.26     NaN      NaN      NaN     NaN   156.1   11.1     NaN     743  1  0.110
site09 CKADS2024  130  31.7030  31.7440  2024   31  17   442.17     0.80     NaN      NaN      NaN     NaN   177.1   14.3     NaN     738  1  0.110
site09 CKADS2024  130  31.7440  31.7860  2024   31  18   442.87     0.36     NaN      NaN      NaN     NaN   180.2   10.8     NaN     537  1  0.110
site09 CKADS2024  130  31.7860  31.8280  2024   31  19   441.10     1.49     NaN      NaN      NaN     NaN   176.2   14.4     NaN     742  1  0.110
site09 CKADS2024  130  31.8280  31.8690  2024   31  20   437.94     0.93     NaN      NaN      NaN     NaN   157.9   15.0     NaN     742  1  0.110
site09 CKADS2024  130  31.8690  31.9110  2024   31  21   437.70     0.70     NaN      NaN      NaN     NaN   160.1   13.0     NaN     742  1  0.110
site09 CKADS2024  130  31.9110  31.9530  2024   31  22   436.64     0.84     NaN      NaN      NaN     NaN   153.9   13.8     NaN     743  1  0.120
site09 CKADS2024  130  31.9530  31.9940  2024   31  23   439.40     0.42     NaN      NaN      NaN     NaN   165.1   10.9     NaN     743  1  0.120
site09 CKADS2024  130  31.9940  32.0360  2024   32   0   438.78     0.97     NaN      NaN      NaN     NaN   150.6   12.3     NaN     743  1  0.120
site09 CKADS2024  130  32.0360  32.0780  2024   32   1   435.40     0.53     NaN      NaN      NaN     NaN   134.8   10.9     NaN     743  1  0.110
site09 CKADS2024  130  32.0780  32.1190  2024   32   2   435.64     0.50     NaN      NaN      NaN     NaN   136.4   10.3     NaN     743  1  0.120
site09 CKADS2024  130  32.1190  32.1610  2024   32   3   435.23     0.93     NaN      NaN      NaN     NaN   132.6   11.7     NaN     743  1  0.110
site09 CKADS2024  130  32.1610  32.2030  2024   32   4   435.50     0.44     NaN      NaN      NaN     NaN   132.8   11.4     NaN     743  1  0.110
site09 CKADS2024  130  32.2030  32.2440  2024   32   5   436.06     0.42     NaN      NaN      NaN     NaN   135.2   10.4     NaN     744  1  0.110
site09 CKADS2024  130  32.2440  32.2860  2024   32   6   437.23     0.55     NaN      NaN      NaN     NaN   139.3   10.8     NaN     743  1  0.110
site09 CKADS2024  130  32.2860  32.3280  2024   32   7   438.60     0.44     NaN      NaN      NaN     NaN   146.3   10.9     NaN     744  1  0.110
site09 CKADS2024  130  32.3280  32.3690  2024   32   8   439.00     0.45     NaN      NaN      NaN     NaN   147.0   11.6     NaN     743  1  0.110
site09 CKADS2024  130  32.3690  32.4110  2024   32   9   439.58     0.55     NaN      NaN      NaN     NaN   146.1   11.1     NaN     743  1  0.110
site09 CKADS2024  130  32.4110  32.4530  2024   32  10   440.17     0.55     NaN      NaN      NaN     NaN   152.7   11.5     NaN     744  1  0.100
site09 CKADS2024  130  32.4530  32.4940  2024   32  11   440.62     0.83     NaN      NaN      NaN     NaN   151.2   11.2     NaN     744  1  0.100
site09 CKADS2024  130  32.4940  32.5360  2024   32  12   440.48     1.51     NaN      NaN      NaN     NaN   149.4   11.8     NaN     743  1  0.100
site09 CKADS2024  130  32.5360  32.5780  2024   32  13   440.70     1.31     NaN      NaN      NaN     NaN   151.2   12.2     NaN     744  1  0.100
site09 CKADS2024  130  32.5780  32.6190  2024   32  14   441.21     0.41     NaN      NaN      NaN     NaN   157.6   11.7     NaN     744  1  0.100
site09 CKADS2024  130  32.6190  32.6610  2024   32  15   441.51     0.24     NaN      NaN      NaN     NaN   161.7   11.6     NaN     743  1  0.100
site09 CKADS2024  130  32.6610  32.7030  2024   32  16   441.45     0.21     NaN      NaN      NaN     NaN   159.0   11.5     NaN     744  1  0.100
site09 CKADS2024  130  32.7030  32.7440  2024   32  17   440.12     0.91     NaN      NaN      NaN     NaN   158.3   11.4     NaN     594  1  0.100
site09 CKADS2024  130  32.7440  32.7860  2024   32  18   438.30     0.25     NaN      NaN      NaN     NaN   151.9   11.2     NaN     742  1  0.100
site09 CKADS2024  130  32.7860  32.8280  2024   32  19   438.05     0.48     NaN      NaN      NaN     NaN   156.0   11.8     NaN     744  1  0.110
site09 CKADS2024  130  32.8280  32.8690  2024   32  20   437.43     0.47     NaN      NaN      NaN     NaN   148.7   11.5     NaN     744  1  0.110
site09 CKADS2024  130  32.8690  32.9110  2024   32  21   438.08     0.16     NaN      NaN      NaN     NaN   148.4   11.3     NaN     743  1  0.120
site09 CKADS2024  130  32.9110  32.9530  2024   32  22   438.07     0.33     NaN      NaN      NaN     NaN   155.3   13.6     NaN     742  1  0.120
site09 CKADS2024  130  32.9530  32.9940  2024   32  23   437.47     0.47     NaN      NaN      NaN     NaN   147.4   11.6     NaN     742  1  0.120
site09 CKADS2024  130  32.9940  33.0360  2024   33   0   439.13     0.74     NaN      NaN      NaN     NaN   158.3   14.5     NaN     742  1  0.120
site09 CKADS2024  130  33.0360  33.0780  2024   33   1   440.72     1.38     NaN      NaN      NaN     NaN   177.1   16.8     NaN     742  1  0.130
site09 CKADS2024  130  33.0780  33.1190  2024   33   2   437.86     0.30     NaN      NaN      NaN     NaN   149.8   11.4     NaN     742  1  0.130
site09 CKADS2024  130  33.1190  33.1610  2024   33   3   436.36     0.48     NaN      NaN      NaN     NaN   146.7   11.3     NaN     742  1  0.130
site09 CKADS2024  130  33.1610  33.2030  2024   33   4   438.47     2.23     NaN      NaN      NaN     NaN   144.7   11.2     NaN     743  1  0.130
site09 CKADS2024  130  33.2030  33.2440  2024   33   5   439.96     0.74     NaN      NaN      NaN     NaN   153.8   12.2     NaN     743  1  0.120
site09 CKADS2024  130  33.2440  33.2860  2024   33   6   443.92     1.51     NaN      NaN      NaN     NaN   173.2   13.6     NaN     743  1  0.120
site09 CKADS2024  130  33.2860  33.3280  2024   33   7   448.62     0.70     NaN      NaN      NaN     NaN   191.3   11.1     NaN     744  1  0.120
site09 CKADS2024  130  33.3280  33.3690  2024   33   8   449.02     0.26     NaN      NaN      NaN     NaN   193.8   11.3     NaN     744  1  0.120
site09 CKADS2024  130  33.3690  33.4110  2024   33   9   447.66     1.30     NaN      NaN      NaN     NaN   188.6   11.8     NaN     745  1  0.120
site09 CKADS2024  130  33.4110  33.4530  2024   33  10   443.55     0.50     NaN      NaN      NaN     NaN   169.2   12.1     NaN     746  1  0.120
site09 CKADS2024  130  33.4530  33.4940  2024   33  11   443.15     0.33     NaN      NaN      NaN     NaN   166.5   12.2     NaN     745  1  0.120
site09 CKADS2024  130  33.4940  33.5360  2024   33  12   442.82     0.85     NaN      NaN      NaN     NaN   162.8   12.6     NaN     746  1  0.120
site09 CKADS2024  130  33.5360  33.5780  2024   33  13   440.71     0.76     NaN      NaN      NaN     NaN   154.8   12.3     NaN     745  1  0.120
