site08 CFADS2155   41   2.3730   2.4150  2021    2   9   430.85     0.35     NaN   2087.9     8.71     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   2.4150   2.4570  2021    2  10   432.56     0.80     NaN   2090.7    12.23     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   2.4570   2.4980  2021    2  11   433.30     1.14     NaN   2090.3     4.88     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   2.4980   2.5400  2021    2  12   432.20     1.41     NaN   2087.1     2.72     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   2.5400   2.5820  2021    2  13   431.17     0.58     NaN   2086.1     1.69     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   2.5820   2.6230  2021    2  14   432.95     1.70     NaN   2091.0     4.84     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   2.6230   2.6650  2021    2  15   431.37     0.57     NaN   2087.0     2.33     NaN     NaN    NaN     NaN     708  1  0.050
site08 CFADS2155   41   2.6650   2.7070  2021    2  16   430.55     0.56     NaN   2084.6     2.85     NaN     NaN    NaN     NaN    1031  1  0.060
site08 CFADS2155   41   2.7070   2.7480  2021    2  17   431.69     0.27     NaN   2089.0     1.27     NaN     NaN    NaN     NaN    1031  1  0.060
site08 CFADS2155   41   2.7480   2.7900  2021    2  18   432.94     0.53     NaN   2090.1     1.48     NaN     NaN    NaN     NaN    1033  1  0.060
site08 CFADS2155   41   2.7900   2.8320  2021    2  19   433.78     0.25     NaN   2093.7     1.09     NaN     NaN    NaN     NaN    1033  1  0.060
site08 CFADS2155   41   2.8320   2.8730  2021    2  20   433.81     0.58     NaN   2099.1     5.16     NaN     NaN    NaN     NaN    1033  1  0.060
site08 CFADS2155   41   2.8730   2.9150  2021    2  21   432.66     0.37     NaN   2098.0     5.57     NaN     NaN    NaN     NaN    1033  1  0.050
site08 CFADS2155   41   2.9150   2.9570  2021    2  22   431.87     0.49     NaN   2089.3     1.03     NaN     NaN    NaN     NaN    1031  1  0.050
site08 CFADS2155   41   2.9570   2.9980  2021    2  23   432.71     0.89     NaN   2093.3     2.40     NaN     NaN    NaN     NaN    1029  1  0.050
site08 CFADS2155   41   2.9980   3.0400  2021    3   0   431.90     0.74     NaN   2093.9     1.89     NaN     NaN    NaN     NaN    1028  1  0.050
site08 CFADS2155   41   3.0400   3.0820  2021    3   1   433.55     0.77     NaN   2094.1     2.09     NaN     NaN    NaN     NaN    1030  1  0.050
site08 CFADS2155   41   3.0820   3.1230  2021    3   2   433.80     0.68     NaN   2086.6     4.53     NaN     NaN    NaN     NaN    1028  1  0.050
site08 CFADS2155   41   3.1230   3.1650  2021    3   3   432.63     0.36     NaN   2075.9     2.15     NaN     NaN    NaN     NaN    1028  1  0.050
site08 CFADS2155   41   3.1650   3.2070  2021    3   4   433.21     0.26     NaN   2075.3     2.01     NaN     NaN    NaN     NaN    1028  1  0.050
site08 CFADS2155   41   3.2070   3.2480  2021    3   5   434.38     0.40     NaN   2078.5     0.94     NaN     NaN    NaN     NaN    1029  1  0.050
site08 CFADS2155   41   3.2480   3.2900  2021    3   6   435.72     1.06     NaN   2085.0     5.44     NaN     NaN    NaN     NaN    1026  1  0.050
site08 CFADS2155   41   3.2900   3.3320  2021    3   7   437.56     0.42     NaN   2104.6    10.62     NaN     NaN    NaN     NaN    1025  1  0.050
site08 CFADS2155   41   3.3320   3.3730  2021    3   8   438.31     0.30     NaN   2179.9    36.60     NaN     NaN    NaN     NaN    1024  1  0.050
site08 CFADS2155   41   3.3730   3.4150  2021    3   9   438.37     0.56     NaN   2211.6    23.52     NaN     NaN    NaN     NaN    1022  1  0.050
site08 CFADS2155   41   3.4150   3.4570  2021    3  10   437.83     0.58     NaN   2115.6    12.78     NaN     NaN    NaN     NaN    1027  1  0.050
site08 CFADS2155   41   3.4570   3.4980  2021    3  11   435.92     1.26     NaN   2104.5    11.43     NaN     NaN    NaN     NaN    1027  1  0.050
site08 CFADS2155   41   3.4980   3.5400  2021    3  12   435.48     0.31     NaN   2132.2    16.64     NaN     NaN    NaN     NaN    1024  1  0.050
site08 CFADS2155   41   3.5400   3.5820  2021    3  13   435.71     0.44     NaN   2135.0    19.79     NaN     NaN    NaN     NaN    1026  1  0.050
site08 CFADS2155   41   3.5820   3.6230  2021    3  14   435.32     0.45     NaN   2116.7    18.05     NaN     NaN    NaN     NaN    1025  1  0.050
site08 CFADS2155   41   3.6230   3.6650  2021    3  15   435.42     0.35     NaN   2120.0     9.83     NaN     NaN    NaN     NaN    1026  1  0.050
site08 CFADS2155   41   3.6650   3.7070  2021    3  16   435.35     0.43     NaN   2103.1     6.66     NaN     NaN    NaN     NaN    1027  1  0.050
site08 CFADS2155   41   3.7070   3.7480  2021    3  17   435.26     0.53     NaN   2103.8     6.74     NaN     NaN    NaN     NaN    1027  1  0.050
site08 CFADS2155   41   3.7480   3.7900  2021    3  18   435.19     0.64     NaN   2108.2     6.34     NaN     NaN    NaN     NaN    1026  1  0.050
site08 CFADS2155   41   3.7900   3.8320  2021    3  19   434.13     0.86     NaN   2105.6     9.64     NaN     NaN    NaN     NaN    1025  1  0.050
site08 CFADS2155   41   3.8320   3.8730  2021    3  20   433.99     0.44     NaN   2103.7     2.00     NaN     NaN    NaN     NaN    1028  1  0.050
site08 CFADS2155   41   3.8730   3.9150  2021    3  21   435.04     0.70     NaN   2108.4     3.85     NaN     NaN    NaN     NaN     626  1  0.050
site08 CFADS2155   41   3.9150   3.9570  2021    3  22   434.36     0.63     NaN   2099.3     4.80     NaN     NaN    NaN     NaN    1004  1  0.050
site08 CFADS2155   41   3.9570   3.9980  2021    3  23   433.35     0.90     NaN   2092.4    16.94     NaN     NaN    NaN     NaN     386  1  0.050
site08 CFADS2155   41   3.9980   4.0400  2021    4   0   433.39     0.93     NaN   2087.4    10.54     NaN     NaN    NaN     NaN    1008  1  0.050
site08 CFADS2155   41   4.0400   4.0820  2021    4   1   433.51     0.55     NaN   2077.9     2.44     NaN     NaN    NaN     NaN     943  1  0.050
site08 CFADS2155   41   4.0820   4.1230  2021    4   2   434.80     0.38     NaN   2079.4     3.62     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   4.1230   4.1650  2021    4   3   434.56     0.37     NaN   2078.1     3.91     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   4.1650   4.2070  2021    4   4   433.95     0.56     NaN   2073.3     5.02     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   4.2070   4.2480  2021    4   5   435.38     0.55     NaN   2133.4    37.15     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   4.2480   4.2900  2021    4   6   434.12     1.13     NaN   2064.0    15.51     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   4.2900   4.3320  2021    4   7   432.93     0.48     NaN   2051.5     1.52     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   4.3320   4.3730  2021    4   8   432.28     0.39     NaN   2053.6     3.98     NaN     NaN    NaN     NaN    1038  1  0.040
site08 CFADS2155   41   4.3730   4.4150  2021    4   9   433.54     0.99     NaN   2057.4     3.43     NaN     NaN    NaN     NaN    1037  1  0.040
site08 CFADS2155   41   4.4150   4.4570  2021    4  10   441.58     4.07     NaN   2086.8     9.03     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   4.4570   4.4980  2021    4  11   445.06     3.73     NaN   2132.7    29.09     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   4.4980   4.5400  2021    4  12   442.40     1.83     NaN   2109.0    13.63     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   4.5400   4.5820  2021    4  13   442.29     1.45     NaN   2082.6     9.37     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   4.5820   4.6230  2021    4  14   441.21     0.93     NaN   2072.9     1.55     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   4.6230   4.6650  2021    4  15   437.77     1.54     NaN   2159.4    60.93     NaN     NaN    NaN     NaN    1032  1  0.050
site08 CFADS2155   41   4.6650   4.7070  2021    4  16   432.76     0.55     NaN   2129.9    24.23     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   4.7070   4.7480  2021    4  17   430.86     0.21     NaN   2051.6     6.48     NaN     NaN    NaN     NaN    1043  1  0.060
site08 CFADS2155   41   4.7480   4.7900  2021    4  18   432.32     1.10     NaN   2059.9     4.62     NaN     NaN    NaN     NaN    1048  1  0.060
site08 CFADS2155   41   4.7900   4.8320  2021    4  19   432.22     0.38     NaN   2056.1     3.40     NaN     NaN    NaN     NaN    1052  1  0.060
site08 CFADS2155   41   4.8320   4.8730  2021    4  20   432.11     0.31     NaN   2046.0     4.41     NaN     NaN    NaN     NaN    1052  1  0.060
site08 CFADS2155   41   4.8730   4.9150  2021    4  21   431.44     0.66     NaN   2041.3     2.49     NaN     NaN    NaN     NaN    1054  1  0.060
site08 CFADS2155   41   4.9150   4.9570  2021    4  22   433.14     0.68     NaN   2109.1    25.32     NaN     NaN    NaN     NaN    1050  1  0.060
site08 CFADS2155   41   4.9570   4.9980  2021    4  23   435.26     1.11     NaN   2080.0    21.92     NaN     NaN    NaN     NaN    1045  1  0.060
site08 CFADS2155   41   4.9980   5.0400  2021    5   0   434.64     1.58     NaN   2063.1     3.77     NaN     NaN    NaN     NaN    1043  1  0.050
site08 CFADS2155   41   5.0400   5.0820  2021    5   1   437.74     1.11     NaN   2061.6     2.80     NaN     NaN    NaN     NaN    1040  1  0.050
site08 CFADS2155   41   5.0820   5.1230  2021    5   2   449.88     4.82     NaN   2087.9    10.87     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   5.1230   5.1650  2021    5   3   452.19     1.50     NaN   2121.6     6.59     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   5.1650   5.2070  2021    5   4   461.81     3.02     NaN   2147.8     6.51     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   5.2070   5.2480  2021    5   5   458.52     3.84     NaN   2133.2    18.52     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   5.2480   5.2900  2021    5   6   460.49     7.45     NaN   2273.9   137.26     NaN     NaN    NaN     NaN    1031  1  0.050
site08 CFADS2155   41   5.2900   5.3320  2021    5   7   446.47     9.81     NaN   2194.2    86.66     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   5.3320   5.3730  2021    5   8   437.50     2.79     NaN   2104.4    22.03     NaN     NaN    NaN     NaN    1038  1  0.050
site08 CFADS2155   41   5.3730   5.4150  2021    5   9   435.36     0.71     NaN   2091.7     5.75     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   5.4150   5.4570  2021    5  10   434.50     0.60     NaN   2093.4     6.16     NaN     NaN    NaN     NaN    1035  1  0.040
site08 CFADS2155   41   5.4570   5.4980  2021    5  11   434.92     0.28     NaN   2113.0     8.11     NaN     NaN    NaN     NaN    1036  1  0.040
site08 CFADS2155   41   5.4980   5.5400  2021    5  12   435.73     0.57     NaN   2118.7     2.77     NaN     NaN    NaN     NaN    1034  1  0.040
site08 CFADS2155   41   5.5400   5.5820  2021    5  13   434.66     0.63     NaN   2107.4     4.51     NaN     NaN    NaN     NaN    1034  1  0.040
site08 CFADS2155   41   5.5820   5.6230  2021    5  14   432.12     1.59     NaN   2100.7    10.10     NaN     NaN    NaN     NaN     612  1  0.040
site08 CFADS2155   41   5.6230   5.6650  2021    5  15   429.01     1.14     NaN   2076.1    11.37     NaN     NaN    NaN     NaN    1033  1  0.040
site08 CFADS2155   41   5.6650   5.7070  2021    5  16   428.47     0.52     NaN   2065.9     5.22     NaN     NaN    NaN     NaN    1034  1  0.040
site08 CFADS2155   41   5.7070   5.7480  2021    5  17   428.53     0.63     NaN   2059.7     3.63     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   5.7480   5.7900  2021    5  18   427.78     0.31     NaN   2048.1     2.45     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   5.7900   5.8320  2021    5  19   427.78     0.38     NaN   2046.3     2.56     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   5.8320   5.8730  2021    5  20   428.91     0.69     NaN   2047.6     1.82     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   5.8730   5.9150  2021    5  21   429.55     0.91     NaN   2047.0     2.75     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   5.9150   5.9570  2021    5  22   427.94     0.57     NaN   2045.3     2.40     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   5.9570   5.9980  2021    5  23   426.99     0.56     NaN   2040.2     4.06     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   5.9980   6.0400  2021    6   0   426.77     0.58     NaN   2030.5     3.95     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   6.0400   6.0820  2021    6   1   426.53     0.58     NaN   2033.9     2.88     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   6.0820   6.1230  2021    6   2   427.23     0.54     NaN   2033.8     2.78     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   6.1230   6.1650  2021    6   3   427.69     0.28     NaN   2028.5     2.20     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   6.1650   6.2070  2021    6   4   428.81     0.49     NaN   2034.4     4.62     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   6.2070   6.2480  2021    6   5   429.60     0.44     NaN   2035.2     1.15     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   6.2480   6.2900  2021    6   6   429.90     0.33     NaN   2036.8     1.64     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   6.2900   6.3320  2021    6   7   429.43     0.64     NaN   2036.1     2.30     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   6.3320   6.3730  2021    6   8   428.93     0.47     NaN   2034.4     1.29     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   6.3730   6.4150  2021    6   9   429.83     0.93     NaN   2037.5     2.51     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   6.4150   6.4570  2021    6  10   429.65     1.31     NaN   2036.7     2.68     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   6.4570   6.4980  2021    6  11   430.58     2.72     NaN   2046.3     7.92     NaN     NaN    NaN     NaN    1037  1  0.050
site08 CFADS2155   41   6.4980   6.5400  2021    6  12   428.19     1.17     NaN   2035.7     6.97     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   6.5400   6.5820  2021    6  13   431.75     4.66     NaN   2038.3    13.09     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   6.5820   6.6230  2021    6  14   440.64     5.99     NaN   2077.7    35.60     NaN     NaN    NaN     NaN    1034  1  0.050
site08 CFADS2155   41   6.6230   6.6650  2021    6  15   430.80     2.95     NaN   2044.8    18.20     NaN     NaN    NaN     NaN    1035  1  0.050
site08 CFADS2155   41   6.6650   6.7070  2021    6  16   425.93     0.70     NaN   2021.2     4.20     NaN     NaN    NaN     NaN    1038  1  0.050
site08 CFADS2155   41   6.7070   6.7480  2021    6  17   424.15     0.58     NaN   2008.0     3.30     NaN     NaN    NaN     NaN    1039  1  0.050
site08 CFADS2155   41   6.7480   6.7900  2021    6  18   423.84     0.32     NaN   2006.7     1.28     NaN     NaN    NaN     NaN    1043  1  0.050
site08 CFADS2155   41   6.7900   6.8320  2021    6  19   426.00     1.23     NaN   2022.1     9.03     NaN     NaN    NaN     NaN    1043  1  0.050
site08 CFADS2155   41   6.8320   6.8730  2021    6  20   424.31     0.89     NaN   2010.5     4.94     NaN     NaN    NaN     NaN    1044  1  0.050
site08 CFADS2155   41   6.8730   6.9150  2021    6  21   423.83     0.28     NaN   2008.6     1.08     NaN     NaN    NaN     NaN    1043  1  0.050
site08 CFADS2155   41   6.9150   6.9570  2021    6  22   424.50     0.30     NaN   2007.3     1.32     NaN     NaN    NaN     NaN    1042  1  0.050
site08 CFADS2155   41   6.9570   6.9980  2021    6  23   424.67     0.46     NaN   2009.0     0.91     NaN     NaN    NaN     NaN    1040  1  0.050
site08 CFADS2155   41   6.9980   7.0400  2021    7   0   425.16     0.39     NaN   2014.6     2.21     NaN     NaN    NaN     NaN    1040  1  0.050
site08 CFADS2155   41   7.0400   7.0820  2021    7   1   425.07     0.28     NaN   2018.5     1.54     NaN     NaN    NaN     NaN    1036  1  0.050
site08 CFADS2155   41   7.0820   7.1230  2021    7   2   425.47     0.23     NaN   2015.1     0.85     NaN     NaN    NaN     NaN    1038  1  0.050
site08 CFADS2155   41   7.1230   7.1650  2021    7   3   425.22     0.19     NaN   2012.4     0.78     NaN     NaN    NaN     NaN    1038  1  0.050
site08 CFADS2155   41   7.1650   7.2070  2021    7   4   425.07     0.26     NaN   2012.9     1.36     NaN     NaN    NaN     NaN    1038  1  0.040
site08 CFADS2155   41   7.2070   7.2480  2021    7   5   425.01     0.24     NaN   2014.3     1.31     NaN     NaN    NaN     NaN    1037  1  0.040
site08 CFADS2155   41   7.2480   7.2900  2021    7   6   424.65     0.27     NaN   2011.7     1.45     NaN     NaN    NaN     NaN    1037  1  0.040
site08 CFADS2155   41   7.2900   7.3320  2021    7   7   424.78     0.32     NaN   2014.8     2.22     NaN     NaN    NaN     NaN    1036  1  0.040
site08 CFADS2155   41   7.3320   7.3730  2021    7   8   425.28     0.23     NaN   2017.4     1.10     NaN     NaN    NaN     NaN    1037  1  0.040
site08 CFADS2155   41   7.3730   7.4150  2021    7   9   426.01     0.31     NaN   2019.4     2.81     NaN     NaN    NaN     NaN    1036  1  0.040
site08 CFADS2155   41   7.4150   7.4570  2021    7  10   426.90     0.68     NaN   2021.3     4.06     NaN     NaN    NaN     NaN    1036  1  0.050
