site07 CFKADS2025   58   4.4120   4.4540  2021    4  10   435.30     2.09     NaN   2092.8    51.13     NaN   202.6   19.9     NaN     925  1  0.020
site07 CFKADS2025   58   4.4540   4.4950  2021    4  11   435.71     5.54     NaN   2489.5   769.93     NaN   196.0   37.0     NaN     926  1  0.020
site07 CFKADS2025   58   4.4950   4.5370  2021    4  12   437.97     8.15     NaN   2640.2   844.90     NaN   190.3   26.9     NaN     924  1  0.020
site07 CFKADS2025   58   4.5370   4.5790  2021    4  13   459.99     5.78     NaN   3073.6   380.64     NaN   273.1   46.8     NaN     926  1  0.020
site07 CFKADS2025   58   4.5790   4.6200  2021    4  14   464.90    10.78     NaN   3348.2   735.10     NaN   384.8   79.4     NaN     925  1  0.020
site07 CFKADS2025   58   4.6200   4.6620  2021    4  15   447.34     3.53     NaN   2388.8   159.64     NaN   280.7   23.6     NaN     925  1  0.020
site07 CFKADS2025   58   4.6620   4.7040  2021    4  16   440.89     3.49     NaN   2092.9    16.69     NaN   240.5   28.5     NaN     925  1  0.020
site07 CFKADS2025   58   4.7040   4.7450  2021    4  17   436.51     2.00     NaN   2070.8     6.37     NaN   209.4   18.7     NaN     921  1  0.030
site07 CFKADS2025   58   4.7450   4.7870  2021    4  18   432.97     0.97     NaN   2059.5     2.20     NaN   183.0    8.5     NaN     913  1  0.030
site07 CFKADS2025   58   4.7870   4.8290  2021    4  19   430.38     1.16     NaN   2046.0    14.63     NaN   171.1    8.0     NaN     910  1  0.030
site07 CFKADS2025   58   4.8290   4.8700  2021    4  20   429.35     0.27     NaN   2025.4     3.12     NaN   165.4    6.1     NaN     912  1  0.030
site07 CFKADS2025   58   4.8700   4.9120  2021    4  21   431.06     1.04     NaN   2022.5     2.05     NaN   169.2    7.2     NaN     911  1  0.030
site07 CFKADS2025   58   4.9120   4.9540  2021    4  22   431.40     1.24     NaN   2025.1     1.76     NaN   178.5   15.0     NaN     911  1  0.030
site07 CFKADS2025   58   4.9540   4.9950  2021    4  23   435.70     3.81     NaN   2053.4    33.82     NaN   217.3   27.8     NaN     912  1  0.030
site07 CFKADS2025   58   4.9950   5.0370  2021    5   0   439.35     9.90     NaN   2064.5    30.59     NaN   240.3   54.1     NaN     913  1  0.030
site07 CFKADS2025   58   5.0370   5.0790  2021    5   1   439.13    13.07     NaN   2068.8    51.29     NaN   233.1   80.6     NaN     910  1  0.030
site07 CFKADS2025   58   5.0790   5.1200  2021    5   2   463.67    26.21     NaN   2100.1    59.56     NaN   387.7  192.8     NaN     910  1  0.030
site07 CFKADS2025   58   5.1200   5.1620  2021    5   3   456.84    22.35     NaN   2178.9    90.71     NaN   313.9  119.0     NaN     758  1  0.030
site07 CFKADS2025   58   5.1620   5.2040  2021    5   4   432.50     3.62     NaN   2033.6    13.37     NaN   180.4   32.4     NaN     908  1  0.030
site07 CFKADS2025   58   5.2040   5.2450  2021    5   5   433.55     6.37     NaN   2042.2    32.89     NaN   177.6   41.9     NaN     908  1  0.030
site07 CFKADS2025   58   5.2450   5.2870  2021    5   6   442.51     6.44     NaN   2168.0    32.44     NaN   211.0   42.0     NaN     907  1  0.030
site07 CFKADS2025   58   5.2870   5.3290  2021    5   7   438.41     0.38     NaN   2118.0     6.37     NaN   174.8    5.9     NaN     907  1  0.030
site07 CFKADS2025   58   5.3290   5.3700  2021    5   8   435.54     1.54     NaN   2084.1     9.50     NaN   166.8    5.4     NaN     909  1  0.030
site07 CFKADS2025   58   5.3700   5.4120  2021    5   9   434.11     0.68     NaN   2080.9     5.11     NaN   164.3    7.4     NaN     905  1  0.030
site07 CFKADS2025   58   5.4120   5.4540  2021    5  10   432.52     0.43     NaN   2087.4     2.45     NaN   152.2    6.0     NaN     909  1  0.030
site07 CFKADS2025   58   5.4540   5.4950  2021    5  11   433.00     0.44     NaN   2092.6     1.01     NaN   155.6    5.5     NaN     908  1  0.030
site07 CFKADS2025   58   5.4950   5.5370  2021    5  12   432.50     0.53     NaN   2091.3     2.20     NaN   156.1    6.0     NaN     910  1  0.030
site07 CFKADS2025   58   5.5370   5.5790  2021    5  13   430.79     0.80     NaN   2078.0     4.85     NaN   148.8    6.4     NaN     910  1  0.030
site07 CFKADS2025   58   5.5790   5.6200  2021    5  14   428.95     1.00     NaN   2061.1     4.79     NaN   142.9    6.8     NaN     917  1  0.030
site07 CFKADS2025   58   5.6200   5.6620  2021    5  15   427.90     0.62     NaN   2051.3     2.45     NaN   142.3    6.3     NaN     913  1  0.030
site07 CFKADS2025   58   5.6620   5.7040  2021    5  16   427.91     0.59     NaN   2053.1     3.15     NaN   142.9    7.0     NaN     915  1  0.030
site07 CFKADS2025   58   5.7040   5.7450  2021    5  17   428.03     0.92     NaN   2046.5    11.98     NaN   148.1    6.1     NaN     915  1  0.030
site07 CFKADS2025   58   5.7450   5.7870  2021    5  18   426.42     0.40     NaN   2025.5     1.40     NaN   150.2    6.7     NaN     911  1  0.030
site07 CFKADS2025   58   5.7870   5.8290  2021    5  19   426.69     0.47     NaN   2030.5     2.45     NaN   149.3    6.8     NaN     911  1  0.030
site07 CFKADS2025   58   5.8290   5.8700  2021    5  20   425.32     0.54     NaN   2020.9     3.64     NaN   141.5    6.6     NaN     908  1  0.030
site07 CFKADS2025   58   5.8700   5.9120  2021    5  21   425.20     0.66     NaN   2015.8     1.72     NaN   142.1    7.0     NaN     908  1  0.030
site07 CFKADS2025   58   5.9120   5.9540  2021    5  22   426.27     1.20     NaN   2018.1     2.97     NaN   148.7    9.3     NaN     909  1  0.030
site07 CFKADS2025   58   5.9540   5.9950  2021    5  23   425.90     1.07     NaN   2013.1     1.99     NaN   144.2    8.0     NaN     908  1  0.030
site07 CFKADS2025   58   5.9950   6.0370  2021    6   0   425.44     0.84     NaN   2011.3     3.55     NaN   145.6    6.6     NaN     912  1  0.030
site07 CFKADS2025   58   6.0370   6.0790  2021    6   1   425.13     0.58     NaN   2006.5     1.83     NaN   147.2    6.7     NaN     914  1  0.030
site07 CFKADS2025   58   6.0790   6.1000  2021    6   2   426.42     1.72     NaN   2009.9     2.32     NaN   156.1   15.1     NaN     758  1  0.030
site07 CFKADS2025   58   6.1200   6.1620  2021    6   3   426.94     1.32     NaN   2030.9     5.76     NaN   152.7   12.3     NaN     913  1  0.030
site07 CFKADS2025   58   6.1620   6.2040  2021    6   4   428.15     0.75     NaN   2048.5     1.95     NaN   156.7    9.7     NaN     912  1  0.030
site07 CFKADS2025   58   6.2040   6.2450  2021    6   5   429.51     1.14     NaN   2040.2     7.04     NaN   164.6   10.9     NaN     915  1  0.030
site07 CFKADS2025   58   6.2450   6.2870  2021    6   6   427.47     0.82     NaN   2046.2     7.47     NaN   150.7    7.1     NaN     914  1  0.030
site07 CFKADS2025   58   6.2870   6.3290  2021    6   7   428.53     1.09     NaN   2049.2     6.49     NaN   161.3    7.5     NaN     914  1  0.030
site07 CFKADS2025   58   6.3290   6.3700  2021    6   8   429.64     0.75     NaN   2036.8     2.23     NaN   178.6    9.0     NaN     914  1  0.030
site07 CFKADS2025   58   6.3700   6.4120  2021    6   9   428.82     0.89     NaN   2030.8     2.31     NaN   169.4   11.5     NaN     913  1  0.030
site07 CFKADS2025   58   6.4120   6.4540  2021    6  10   428.38     1.12     NaN   2028.6     1.96     NaN   163.8    5.7     NaN     918  1  0.030
site07 CFKADS2025   58   6.4540   6.4950  2021    6  11   427.32     0.92     NaN   2023.7     2.27     NaN   157.1    6.8     NaN     917  1  0.030
site07 CFKADS2025   58   6.4950   6.5370  2021    6  12   432.35     3.82     NaN   2034.2     9.02     NaN   179.8   20.0     NaN     919  1  0.030
site07 CFKADS2025   58   6.5370   6.5790  2021    6  13   428.03     2.78     NaN   2020.8     6.86     NaN   162.2   18.1     NaN     921  1  0.030
site07 CFKADS2025   58   6.5790   6.6200  2021    6  14   450.29     8.29     NaN   2051.2    11.67     NaN   318.5   57.4     NaN     918  1  0.030
site07 CFKADS2025   58   6.6200   6.6620  2021    6  15   440.44     5.77     NaN   2059.1     7.78     NaN   252.2   41.6     NaN     920  1  0.030
site07 CFKADS2025   58   6.6620   6.7040  2021    6  16   431.74     3.60     NaN   2027.9     9.48     NaN   186.6   24.0     NaN     917  1  0.030
site07 CFKADS2025   58   6.7040   6.7450  2021    6  17   430.00     2.55     NaN   2018.8     2.26     NaN   179.4   23.1     NaN     915  1  0.030
site07 CFKADS2025   58   6.7450   6.7870  2021    6  18   428.63     2.31     NaN   2016.2     1.47     NaN   170.8   15.3     NaN     912  1  0.030
site07 CFKADS2025   58   6.7870   6.8290  2021    6  19   428.56     2.70     NaN   2013.8     1.35     NaN   179.6   23.1     NaN     909  1  0.030
site07 CFKADS2025   58   6.8290   6.8700  2021    6  20   429.02     2.82     NaN   2016.0     1.34     NaN   187.9   28.4     NaN     915  1  0.030
site07 CFKADS2025   58   6.8700   6.9120  2021    6  21   427.21     2.26     NaN   2015.4     3.27     NaN   175.5   26.3     NaN     917  1  0.030
site07 CFKADS2025   58   6.9120   6.9540  2021    6  22   427.14     1.70     NaN   2011.0     3.81     NaN   174.9   18.4     NaN     912  1  0.030
site07 CFKADS2025   58   6.9540   6.9950  2021    6  23   427.03     2.27     NaN   2004.1     1.73     NaN   174.2   21.4     NaN     914  1  0.030
site07 CFKADS2025   58   6.9950   7.0370  2021    7   0   429.16     1.80     NaN   2015.8     3.80     NaN   183.9   18.2     NaN     907  1  0.030
site07 CFKADS2025   58   7.0370   7.0620  2021    7   1   425.99     0.75     NaN   2009.1     2.77     NaN   155.4    9.2     NaN     904  1  0.030
site07 CFKADS2025   58   7.0830   7.1080  2021    7   2   426.95     0.91     NaN   2012.6     2.33     NaN   159.1    9.8     NaN     907  1  0.030
site07 CFKADS2025   58   7.1250   7.1490  2021    7   3   427.78     0.98     NaN   2023.2     2.64     NaN   164.9   11.8     NaN     905  1  0.030
site07 CFKADS2025   58   7.1660   7.1910  2021    7   4   427.15     0.93     NaN   2023.2     3.48     NaN   154.4    9.0     NaN     909  1  0.030
site07 CFKADS2025   58   7.2080   7.2330  2021    7   5   427.34     0.75     NaN   2026.4     3.74     NaN   152.0    7.2     NaN     906  1  0.030
site07 CFKADS2025   58   7.2500   7.2740  2021    7   6   426.65     0.73     NaN   2020.9     3.62     NaN   144.9    7.3     NaN     908  1  0.030
site07 CFKADS2025   58   7.2910   7.3160  2021    7   7   426.49     0.62     NaN   2016.4     1.86     NaN   142.2    6.5     NaN     909  1  0.030
site07 CFKADS2025   58   7.3330   7.3580  2021    7   8   427.13     0.80     NaN   2017.3     2.96     NaN   142.2    6.0     NaN     908  1  0.030
site07 CFKADS2025   58   7.3750   7.3990  2021    7   9   428.26     0.99     NaN   2023.7     3.05     NaN   145.7    7.8     NaN     909  1  0.030
site07 CFKADS2025   58   7.4160   7.4410  2021    7  10   427.80     0.88     NaN   2021.8     2.56     NaN   148.2    7.0     NaN     910  1  0.030
