site15 CFKADS2218   75   2.3300   2.3720  2023    2   8   448.85     1.86     NaN   2757.6   114.50     NaN   178.6    9.0     NaN    2005  1  0.130
site15 CFKADS2218   75   2.3720   2.4130  2023    2   9   454.64     2.44     NaN   2436.3   197.09     NaN   216.5   18.7     NaN    2005  1  0.130
site15 CFKADS2218   75   2.4130   2.4550  2023    2  10   454.50     1.46     NaN   2163.6    12.72     NaN   214.1   15.1     NaN    2006  1  0.130
site15 CFKADS2218   75   2.4550   2.4970  2023    2  11   450.18     0.94     NaN   2136.7     6.30     NaN   176.9    9.3     NaN    2006  1  0.130
site15 CFKADS2218   75   2.4970   2.5380  2023    2  12   449.77     0.30     NaN   2128.3     1.76     NaN   168.7    8.1     NaN    2006  1  0.130
site15 CFKADS2218   75   2.5380   2.5800  2023    2  13   450.90     0.63     NaN   2128.3     5.32     NaN   170.4    6.9     NaN    2007  1  0.130
site15 CFKADS2218   75   2.5800   2.6220  2023    2  14   453.80     0.88     NaN   2147.6    18.94     NaN   184.2    7.6     NaN    2008  1  0.130
site15 CFKADS2218   75   2.6220   2.6630  2023    2  15   456.46     1.45     NaN   2175.7    19.39     NaN   197.2    7.7     NaN    2005  1  0.130
site15 CFKADS2218   75   2.6630   2.7050  2023    2  16   455.98     1.98     NaN   2275.9    62.78     NaN   184.2   15.4     NaN    2006  1  0.130
site15 CFKADS2218   75   2.7050   2.7470  2023    2  17   451.12     0.95     NaN   2145.2    14.17     NaN   162.2    5.6     NaN    2007  1  0.130
site15 CFKADS2218   75   2.7470   2.7880  2023    2  18   449.33     0.85     NaN   2118.5     8.02     NaN   160.9    6.4     NaN    2007  1  0.140
site15 CFKADS2218   75   2.7880   2.8300  2023    2  19   447.40     0.95     NaN   2105.3     3.26     NaN   160.9   14.9     NaN    2005  1  0.140
site15 CFKADS2218   75   2.8300   2.8720  2023    2  20   446.82     4.18     NaN   2108.0     5.48     NaN   164.6   17.5     NaN    2007  1  0.140
site15 CFKADS2218   75   2.8720   2.9130  2023    2  21   442.22     0.77     NaN   2100.8     0.87     NaN   148.0    5.6     NaN    2004  1  0.140
site15 CFKADS2218   75   2.9130   2.9550  2023    2  22   443.77     1.96     NaN   2103.0     2.89     NaN   158.6   12.5     NaN    2006  1  0.140
site15 CFKADS2218   75   2.9550   2.9970  2023    2  23   445.63     0.56     NaN   2095.8     4.07     NaN   159.8    5.8     NaN    2005  1  0.140
site15 CFKADS2218   75   2.9970   3.0380  2023    3   0   445.81     0.89     NaN   2089.7     1.63     NaN   154.4    5.7     NaN    1602  1  0.140
site15 CFKADS2218   75   3.0380   3.0800  2023    3   1   446.78     0.98     NaN   2100.2     3.04     NaN   165.6    6.5     NaN    2005  1  0.140
site15 CFKADS2218   75   3.0800   3.1220  2023    3   2   446.62     1.42     NaN   2095.5     5.85     NaN   160.4    8.0     NaN    2005  1  0.140
site15 CFKADS2218   75   3.1220   3.1630  2023    3   3   445.05     0.79     NaN   2080.5     4.80     NaN   152.0    5.9     NaN    2006  1  0.150
site15 CFKADS2218   75   3.1630   3.2050  2023    3   4   446.77     1.54     NaN   2089.0     8.88     NaN   162.2    8.6     NaN    2005  1  0.150
site15 CFKADS2218   75   3.2050   3.2470  2023    3   5   445.18     3.73     NaN   2083.4    13.50     NaN   154.4   14.5     NaN    2005  1  0.150
site15 CFKADS2218   75   3.2470   3.2880  2023    3   6   435.07     1.89     NaN   2031.8    16.57     NaN   122.8    7.2     NaN    2006  1  0.150
site15 CFKADS2218   75   3.2880   3.3300  2023    3   7   430.35     1.08     NaN   1997.7     6.33     NaN   105.6    5.8     NaN    2008  1  0.160
site15 CFKADS2218   75   3.3300   3.3720  2023    3   8   433.15     0.71     NaN   2001.8     2.60     NaN   109.9    5.2     NaN    2009  1  0.160
site15 CFKADS2218   75   3.3720   3.4130  2023    3   9   431.47     1.54     NaN   1994.1     7.23     NaN   105.7    6.3     NaN    2008  1  0.160
site15 CFKADS2218   75   3.4130   3.4550  2023    3  10   427.52     0.35     NaN   1974.5     1.16     NaN    94.2    5.1     NaN    2010  1  0.160
site15 CFKADS2218   75   3.4550   3.4970  2023    3  11   427.44     0.55     NaN   1970.2     1.29     NaN    93.6    5.9     NaN    2011  1  0.160
site15 CFKADS2218   75   3.4970   3.5380  2023    3  12   426.70     0.31     NaN   1969.5     2.44     NaN    88.3    5.2     NaN    2010  1  0.160
site15 CFKADS2218   75   3.5380   3.5800  2023    3  13   426.52     0.29     NaN   1981.6     2.84     NaN    87.5    4.9     NaN    2009  1  0.170
site15 CFKADS2218   75   3.5800   3.6220  2023    3  14   427.18     0.39     NaN   1978.8     4.24     NaN    90.9    5.1     NaN    2008  1  0.170
site15 CFKADS2218   75   3.6220   3.6630  2023    3  15   427.03     0.46     NaN   1976.1     1.48     NaN    91.5    5.6     NaN    2003  1  0.170
site15 CFKADS2218   75   3.6630   3.7050  2023    3  16   426.39     0.38     NaN   1972.1     0.97     NaN    88.8    4.9     NaN    2003  1  0.180
site15 CFKADS2218   75   3.7050   3.7470  2023    3  17   426.61     0.48     NaN   1972.0     1.42     NaN    89.5    5.1     NaN    2010  1  0.180
site15 CFKADS2218   75   3.7470   3.7880  2023    3  18   425.11     0.51     NaN   1974.1     1.72     NaN    91.0    5.1     NaN    2008  1  0.180
site15 CFKADS2218   75   3.7880   3.8300  2023    3  19   424.83     0.42     NaN   1975.4     1.09     NaN    92.1    5.0     NaN    2010  1  0.190
site15 CFKADS2218   75   3.8300   3.8720  2023    3  20   424.97     0.31     NaN   1979.3     1.33     NaN    95.0    5.0     NaN    2006  1  0.190
site15 CFKADS2218   75   3.8720   3.9130  2023    3  21   425.04     0.23     NaN   1984.4     1.50     NaN    99.1    5.5     NaN    2010  1  0.190
site15 CFKADS2218   75   3.9130   3.9550  2023    3  22   424.76     0.32     NaN   1983.5     0.61     NaN    97.0    5.0     NaN    2011  1  0.190
site15 CFKADS2218   75   3.9550   3.9970  2023    3  23   424.36     0.48     NaN   1980.9     0.77     NaN    96.8    4.8     NaN    1606  1  0.180
site15 CFKADS2218   75   3.9970   4.0380  2023    4   0   425.80     0.75     NaN   1982.1     1.72     NaN    99.5    5.4     NaN    2010  1  0.180
site15 CFKADS2218   75   4.0380   4.0800  2023    4   1   426.10     0.29     NaN   1983.6     2.20     NaN   101.0    5.4     NaN    2010  1  0.180
site15 CFKADS2218   75   4.0800   4.1220  2023    4   2   426.38     0.28     NaN   1992.8     3.85     NaN   100.8    4.8     NaN    2009  1  0.180
site15 CFKADS2218   75   4.1220   4.1630  2023    4   3   426.59     0.21     NaN   1997.2     3.00     NaN   100.9    5.0     NaN    2010  1  0.180
site15 CFKADS2218   75   4.1630   4.2050  2023    4   4   426.85     0.18     NaN   1999.5     0.52     NaN   101.2    4.8     NaN    2008  1  0.180
site15 CFKADS2218   75   4.2050   4.2470  2023    4   5   427.68     0.38     NaN   1998.4     0.74     NaN   101.9    5.1     NaN    2008  1  0.170
site15 CFKADS2218   75   4.2470   4.2880  2023    4   6   428.58     0.30     NaN   2001.2     0.79     NaN   103.1    4.9     NaN    2005  1  0.170
site15 CFKADS2218   75   4.2880   4.3300  2023    4   7   429.27     0.27     NaN   2005.2     1.23     NaN   103.3    4.9     NaN    2004  1  0.170
site15 CFKADS2218   75   4.3300   4.3720  2023    4   8   433.10     4.00     NaN   2057.9    69.51     NaN   111.5   11.2     NaN    2007  1  0.170
site15 CFKADS2218   75   4.3720   4.4130  2023    4   9   439.64     0.38     NaN   2154.5     3.21     NaN   131.1    5.4     NaN    2008  1  0.170
site15 CFKADS2218   75   4.4130   4.4550  2023    4  10   438.48     0.83     NaN   2134.8     7.46     NaN   127.7    5.4     NaN    2007  1  0.160
site15 CFKADS2218   75   4.4550   4.4970  2023    4  11   436.83     0.44     NaN   2122.0     3.39     NaN   123.0    5.3     NaN    2005  1  0.150
site15 CFKADS2218   75   4.4970   4.5380  2023    4  12   436.52     0.67     NaN   2115.3     3.06     NaN   121.8    5.1     NaN    2007  1  0.150
site15 CFKADS2218   75   4.5380   4.5800  2023    4  13   435.91     0.93     NaN   2107.3     4.28     NaN   122.0    5.3     NaN    2006  1  0.140
site15 CFKADS2218   75   4.5800   4.6220  2023    4  14   438.10     2.70     NaN   2098.6    14.91     NaN   123.1    6.3     NaN    2006  1  0.140
site15 CFKADS2218   75   4.6220   4.6630  2023    4  15   432.11     1.06     NaN   2061.1     7.10     NaN   117.3    5.4     NaN    2007  1  0.130
site15 CFKADS2218   75   4.6630   4.7050  2023    4  16   433.11     0.78     NaN   2063.1     1.22     NaN   119.5    6.0     NaN    2006  1  0.130
site15 CFKADS2218   75   4.7050   4.7470  2023    4  17   433.83     0.79     NaN   2066.4     3.34     NaN   119.3    5.3     NaN    2005  1  0.130
site15 CFKADS2218   75   4.7470   4.7880  2023    4  18   431.40     1.10     NaN   2046.0     7.54     NaN   116.0    5.6     NaN    2007  1  0.130
site15 CFKADS2218   75   4.7880   4.8300  2023    4  19   428.94     0.56     NaN   2031.8     1.99     NaN   111.8    5.2     NaN    2005  1  0.130
site15 CFKADS2218   75   4.8300   4.8720  2023    4  20   429.01     0.29     NaN   2035.4     2.50     NaN   112.4    5.0     NaN    2007  1  0.120
site15 CFKADS2218   75   4.8720   4.9130  2023    4  21   428.91     0.26     NaN   2029.7     3.22     NaN   112.4    4.9     NaN    2005  1  0.120
site15 CFKADS2218   75   4.9130   4.9480  2023    4  22   429.68     0.91     NaN   2028.6     3.24     NaN   115.2    5.3     NaN    1656  1  0.110
site15 CFKADS2218   75   4.9560   4.9970  2023    4  23   429.58     0.52     NaN   2027.3     2.65     NaN   117.0    5.7     NaN    1947  1  0.110
site15 CFKADS2218   75   4.9970   5.0380  2023    5   0   429.24     0.99     NaN   2025.0     4.76     NaN   117.8    6.1     NaN    2006  1  0.110
site15 CFKADS2218   75   5.0380   5.0800  2023    5   1   428.32     0.32     NaN   2021.0     1.59     NaN   115.8    4.8     NaN    2004  1  0.100
site15 CFKADS2218   75   5.0800   5.1220  2023    5   2   427.84     0.31     NaN   2017.1     1.42     NaN   114.9    4.9     NaN    2005  1  0.100
site15 CFKADS2218   75   5.1220   5.1630  2023    5   3   427.27     0.15     NaN   2014.5     2.45     NaN   112.3    5.0     NaN    2007  1  0.100
site15 CFKADS2218   75   5.1630   5.2050  2023    5   4   428.60     0.83     NaN   2015.3     3.25     NaN   116.5    6.4     NaN    2005  1  0.090
site15 CFKADS2218   75   5.2050   5.2470  2023    5   5   429.51     0.40     NaN   2025.3     4.97     NaN   115.3    5.1     NaN    2007  1  0.090
site15 CFKADS2218   75   5.2470   5.2880  2023    5   6   429.00     0.44     NaN   2024.6     6.99     NaN   117.5    6.8     NaN    2006  1  0.090
site15 CFKADS2218   75   5.2880   5.3300  2023    5   7   429.42     0.47     NaN   2017.9     0.47     NaN   113.7    5.0     NaN    2007  1  0.090
site15 CFKADS2218   75   5.3300   5.3720  2023    5   8   431.15     0.34     NaN   2016.8     0.42     NaN   116.9    5.7     NaN    2008  1  0.090
site15 CFKADS2218   75   5.3720   5.4130  2023    5   9   431.11     0.27     NaN   2019.7     3.93     NaN   116.9    5.9     NaN    2008  1  0.090
site15 CFKADS2218   75   5.4130   5.4550  2023    5  10   431.90     0.31     NaN   2033.2     4.95     NaN   117.5    5.2     NaN    2007  1  0.080
site15 CFKADS2218   75   5.4550   5.4970  2023    5  11   432.60     0.38     NaN   2032.4     3.41     NaN   118.4    5.1     NaN    2008  1  0.080
site15 CFKADS2218   75   5.4970   5.5380  2023    5  12   432.95     0.27     NaN   2045.5     7.20     NaN   120.4    5.3     NaN    2009  1  0.080
site15 CFKADS2218   75   5.5380   5.5800  2023    5  13   432.64     0.33     NaN   2059.3     2.24     NaN   122.3    5.1     NaN    2008  1  0.080
site15 CFKADS2218   75   5.5800   5.6220  2023    5  14   432.03     0.38     NaN   2063.8     1.49     NaN   121.1    5.2     NaN    2008  1  0.080
site15 CFKADS2218   75   5.6220   5.6630  2023    5  15   430.57     0.65     NaN   2056.2     5.46     NaN   120.0    5.3     NaN    2009  1  0.080
site15 CFKADS2218   75   5.6630   5.7050  2023    5  16   428.96     0.27     NaN   2036.8     5.73     NaN   116.8    5.4     NaN    2010  1  0.080
site15 CFKADS2218   75   5.7050   5.7470  2023    5  17   429.06     0.19     NaN   2031.8     1.55     NaN   117.3    5.2     NaN    2006  1  0.080
site15 CFKADS2218   75   5.7470   5.7880  2023    5  18   429.33     0.29     NaN   2030.7     0.83     NaN   122.6    5.4     NaN    2009  1  0.080
site15 CFKADS2218   75   5.7880   5.8300  2023    5  19   428.40     0.52     NaN   2020.0     6.96     NaN   118.1    5.9     NaN    2010  1  0.080
site15 CFKADS2218   75   5.8300   5.8720  2023    5  20   428.10     0.48     NaN   2014.3     1.23     NaN   115.1    5.6     NaN    2010  1  0.080
site15 CFKADS2218   75   5.8720   5.9070  2023    5  21   427.89     0.15     NaN   2012.9     0.42     NaN   115.0    5.5     NaN    1728  1  0.080
site15 CFKADS2218   75   5.9160   5.9550  2023    5  22   428.29     0.23     NaN   2012.4     0.62     NaN   116.9    5.2     NaN    1880  1  0.080
site15 CFKADS2218   75   5.9550   5.9970  2023    5  23   429.05     0.31     NaN   2015.2     2.20     NaN   117.1    5.0     NaN    2002  1  0.080
site15 CFKADS2218   75   5.9970   6.0380  2023    6   0   429.84     0.18     NaN   2021.2     1.90     NaN   117.3    5.2     NaN    2004  1  0.080
site15 CFKADS2218   75   6.0380   6.0800  2023    6   1   430.18     0.17     NaN   2026.6     1.06     NaN   118.7    5.1     NaN    2006  1  0.080
site15 CFKADS2218   75   6.0800   6.1220  2023    6   2   431.17     0.43     NaN   2033.8     1.99     NaN   119.2    5.3     NaN    2005  1  0.080
site15 CFKADS2218   75   6.1220   6.1630  2023    6   3   431.08     0.15     NaN   2036.5     0.62     NaN   118.6    5.0     NaN    2004  1  0.080
site15 CFKADS2218   75   6.1630   6.2050  2023    6   4   431.40     0.17     NaN   2038.7     0.55     NaN   119.1    5.0     NaN    2005  1  0.080
site15 CFKADS2218   75   6.2050   6.2470  2023    6   5   431.68     0.16     NaN   2040.0     1.12     NaN   119.8    5.0     NaN    2006  1  0.080
site15 CFKADS2218   75   6.2470   6.2880  2023    6   6   431.84     0.10     NaN   2043.6     0.91     NaN   120.2    4.8     NaN    2005  1  0.080
site15 CFKADS2218   75   6.2880   6.3300  2023    6   7   432.20     0.28     NaN   2045.3     0.90     NaN   120.5    5.0     NaN    2004  1  0.080
site15 CFKADS2218   75   6.3300   6.3720  2023    6   8   432.34     0.51     NaN   2045.8     0.60     NaN   120.3    5.0     NaN    2004  1  0.070
site15 CFKADS2218   75   6.3720   6.4130  2023    6   9   432.54     0.70     NaN   2045.4     0.39     NaN   118.5    4.9     NaN    2004  1  0.070
site15 CFKADS2218   75   6.4130   6.4550  2023    6  10   432.48     0.70     NaN   2045.5     0.40     NaN   119.3    4.9     NaN    2003  1  0.070
site15 CFKADS2218   75   6.4550   6.4970  2023    6  11   432.35     0.32     NaN   2047.7     0.93     NaN   118.8    5.0     NaN    2005  1  0.070
site15 CFKADS2218   75   6.4970   6.5380  2023    6  12   431.88     0.14     NaN   2046.6     0.44     NaN   118.7    5.0     NaN    2003  1  0.070
site15 CFKADS2218   75   6.5380   6.5800  2023    6  13   430.78     0.57     NaN   2039.1     3.28     NaN   115.8    5.0     NaN    2004  1  0.070
site15 CFKADS2218   75   6.5800   6.6220  2023    6  14   429.81     0.43     NaN   2033.4     2.40     NaN   114.0    5.0     NaN    2003  1  0.070
site15 CFKADS2218   75   6.6220   6.6630  2023    6  15   430.17     0.46     NaN   2034.7     1.74     NaN   115.3    4.9     NaN    2004  1  0.070
site15 CFKADS2218   75   6.6630   6.7050  2023    6  16   430.44     0.58     NaN   2035.5     2.26     NaN   116.3    5.0     NaN    2003  1  0.070
site15 CFKADS2218   75   6.7050   6.7470  2023    6  17   429.83     0.49     NaN   2031.0     2.17     NaN   115.9    5.6     NaN    2004  1  0.070
site15 CFKADS2218   75   6.7470   6.7880  2023    6  18   429.70     0.41     NaN   2029.6     0.80     NaN   116.0    5.4     NaN    2003  1  0.070
site15 CFKADS2218   75   6.7880   6.8300  2023    6  19   429.52     0.35     NaN   2029.2     1.54     NaN   117.1    5.1     NaN    2004  1  0.070
site15 CFKADS2218   75   6.8300   6.8670  2023    6  20   429.27     0.21     NaN   2030.9     5.34     NaN   116.4    5.2     NaN    1788  1  0.070
site15 CFKADS2218   75   6.8760   6.9130  2023    6  21   429.08     0.17     NaN   2048.2     7.34     NaN   117.5    5.4     NaN    1814  1  0.070
site15 CFKADS2218   75   6.9130   6.9550  2023    6  22   428.73     0.12     NaN   2036.5     1.32     NaN   115.8    5.2     NaN    2002  1  0.070
site15 CFKADS2218   75   6.9550   6.9970  2023    6  23   428.57     0.41     NaN   2030.1     1.89     NaN   115.3    5.2     NaN    2004  1  0.070
site15 CFKADS2218   75   6.9970   7.0380  2023    7   0   429.48     1.24     NaN   2027.4     2.45     NaN   124.5   14.1     NaN    2005  1  0.070
site15 CFKADS2218   75   7.0380   7.0800  2023    7   1   430.38     0.50     NaN   2051.5     9.85     NaN   131.8   12.8     NaN    2003  1  0.070
site15 CFKADS2218   75   7.0800   7.1220  2023    7   2   431.11     0.23     NaN   2042.9     5.08     NaN   126.7    6.2     NaN    2005  1  0.070
site15 CFKADS2218   75   7.1220   7.1630  2023    7   3   431.66     0.14     NaN   2040.4     1.43     NaN   126.8    5.1     NaN    2004  1  0.070
site15 CFKADS2218   75   7.1630   7.2050  2023    7   4   431.75     0.32     NaN   2051.2     3.15     NaN   126.4    5.2     NaN    2006  1  0.070
site15 CFKADS2218   75   7.2050   7.2470  2023    7   5   431.53     0.47     NaN   2052.6    12.51     NaN   129.4    5.8     NaN    2004  1  0.070
site15 CFKADS2218   75   7.2470   7.2880  2023    7   6   429.78     0.86     NaN   2028.4     7.55     NaN   119.7    8.5     NaN    2005  1  0.070
site15 CFKADS2218   75   7.2880   7.3300  2023    7   7   432.19     0.28     NaN   2043.4     1.99     NaN   139.2    5.7     NaN    2006  1  0.070
site15 CFKADS2218   75   7.3300   7.3720  2023    7   8   432.86     0.53     NaN   2048.4     2.66     NaN   133.8    6.4     NaN    2005  1  0.070
