site03 CKADS2025   54   4.2220   4.2400  2021    4   5   433.89     1.15     NaN      NaN      NaN     NaN   195.5   10.9     NaN     380  1  0.050
site03 CKADS2025   54   4.2640   4.2820  2021    4   6   434.12     1.46     NaN      NaN      NaN     NaN   212.8   26.6     NaN     380  1  0.050
site03 CKADS2025   54   4.3060   4.3230  2021    4   7   437.38     1.66     NaN      NaN      NaN     NaN   195.8   11.5     NaN     380  1  0.050
site03 CKADS2025   54   4.3470   4.3650  2021    4   8   447.03     6.21     NaN      NaN      NaN     NaN   220.1   16.2     NaN     380  1  0.050
site03 CKADS2025   54   4.3890   4.4070  2021    4   9   448.60     2.77     NaN      NaN      NaN     NaN   241.4   15.1     NaN     380  1  0.050
site03 CKADS2025   54   4.4300   4.4480  2021    4  10   461.22    10.81     NaN      NaN      NaN     NaN   295.6   45.2     NaN     381  1  0.050
site03 CKADS2025   54   4.4720   4.4900  2021    4  11   457.67    10.36     NaN      NaN      NaN     NaN   269.3   25.4     NaN     380  1  0.050
site03 CKADS2025   54   4.5140   4.5320  2021    4  12   454.52     5.89     NaN      NaN      NaN     NaN   294.2   36.0     NaN     381  1  0.040
site03 CKADS2025   54   4.5550   4.5730  2021    4  13   460.05     4.07     NaN      NaN      NaN     NaN   378.7   35.4     NaN     380  1  0.040
site03 CKADS2025   54   4.5970   4.6150  2021    4  14   446.23     3.24     NaN      NaN      NaN     NaN   270.9   24.9     NaN     380  1  0.040
site03 CKADS2025   54   4.6390   4.6570  2021    4  15   441.63     3.25     NaN      NaN      NaN     NaN   233.8   15.7     NaN     380  1  0.040
site03 CKADS2025   54   4.6800   4.6980  2021    4  16   438.43     3.71     NaN      NaN      NaN     NaN   214.9   21.2     NaN     380  1  0.050
site03 CKADS2025   54   4.7220   4.7400  2021    4  17   436.67     1.20     NaN      NaN      NaN     NaN   205.2   11.2     NaN     380  1  0.050
site03 CKADS2025   54   4.7640   4.7820  2021    4  18   434.02     1.54     NaN      NaN      NaN     NaN   185.0   13.5     NaN     380  1  0.050
site03 CKADS2025   54   4.8050   4.8230  2021    4  19   434.63     2.32     NaN      NaN      NaN     NaN   175.9   14.0     NaN     380  1  0.050
site03 CKADS2025   54   4.8470   4.8650  2021    4  20   433.88     3.20     NaN      NaN      NaN     NaN   181.1   13.8     NaN     379  1  0.050
site03 CKADS2025   54   4.8890   4.9070  2021    4  21   430.51     1.59     NaN      NaN      NaN     NaN   165.4   14.3     NaN     380  1  0.060
site03 CKADS2025   54   4.9300   4.9430  2021    4  22   431.11     2.26     NaN      NaN      NaN     NaN   197.5   26.3     NaN     263  1  0.060
site03 CKADS2025   54   4.9720   4.9900  2021    4  23   435.24     4.70     NaN      NaN      NaN     NaN   220.8   44.8     NaN     380  1  0.060
site03 CKADS2025   54   5.0140   5.0320  2021    5   0   444.76     2.01     NaN      NaN      NaN     NaN   285.9   25.1     NaN     379  1  0.060
site03 CKADS2025   54   5.0550   5.0730  2021    5   1   445.18     4.81     NaN      NaN      NaN     NaN   268.9   29.4     NaN     380  1  0.060
site03 CKADS2025   54   5.0970   5.1150  2021    5   2   447.45     3.28     NaN      NaN      NaN     NaN   303.5   27.5     NaN     379  1  0.060
site03 CKADS2025   54   5.1390   5.1570  2021    5   3   457.45     4.36     NaN      NaN      NaN     NaN   368.4   38.8     NaN     380  1  0.060
site03 CKADS2025   54   5.1800   5.1980  2021    5   4   444.61     1.89     NaN      NaN      NaN     NaN   279.0   18.6     NaN     380  1  0.060
site03 CKADS2025   54   5.2220   5.2400  2021    5   5   454.22     4.96     NaN      NaN      NaN     NaN   343.8   35.1     NaN     379  1  0.060
site03 CKADS2025   54   5.2640   5.2810  2021    5   6   466.87     6.47     NaN      NaN      NaN     NaN   389.8   58.9     NaN     380  1  0.060
site03 CKADS2025   54   5.3050   5.3230  2021    5   7   437.88     1.00     NaN      NaN      NaN     NaN   171.5    9.8     NaN     380  1  0.060
site03 CKADS2025   54   5.3470   5.3650  2021    5   8   434.59     0.51     NaN      NaN      NaN     NaN   163.8    8.9     NaN     380  1  0.060
site03 CKADS2025   54   5.3880   5.4060  2021    5   9   433.79     0.37     NaN      NaN      NaN     NaN   163.6    8.6     NaN     380  1  0.060
site03 CKADS2025   54   5.4300   5.4480  2021    5  10   433.27     0.36     NaN      NaN      NaN     NaN   156.4    8.7     NaN     380  1  0.050
site03 CKADS2025   54   5.4720   5.4900  2021    5  11   433.41     0.76     NaN      NaN      NaN     NaN   159.3    9.8     NaN     380  1  0.050
site03 CKADS2025   54   5.5130   5.5310  2021    5  12   433.75     0.64     NaN      NaN      NaN     NaN   169.3    9.7     NaN     380  1  0.050
site03 CKADS2025   54   5.5550   5.5730  2021    5  13   432.87     1.50     NaN      NaN      NaN     NaN   161.8   12.8     NaN     380  1  0.050
site03 CKADS2025   54   5.5970   5.6150  2021    5  14   428.76     1.06     NaN      NaN      NaN     NaN   150.8   13.6     NaN     380  1  0.050
site03 CKADS2025   54   5.6380   5.6560  2021    5  15   428.79     1.27     NaN      NaN      NaN     NaN   144.2   11.6     NaN     380  1  0.050
site03 CKADS2025   54   5.6800   5.6980  2021    5  16   429.88     1.08     NaN      NaN      NaN     NaN   150.5   10.7     NaN     380  1  0.050
site03 CKADS2025   54   5.7220   5.7400  2021    5  17   428.44     1.11     NaN      NaN      NaN     NaN   155.2   12.4     NaN     380  1  0.050
site03 CKADS2025   54   5.7630   5.7810  2021    5  18   428.65     1.43     NaN      NaN      NaN     NaN   172.1   17.2     NaN     380  1  0.050
site03 CKADS2025   54   5.8050   5.8230  2021    5  19   430.09     2.15     NaN      NaN      NaN     NaN   176.4   18.8     NaN     380  1  0.050
site03 CKADS2025   54   5.8470   5.8650  2021    5  20   428.88     1.68     NaN      NaN      NaN     NaN   163.3   13.7     NaN     380  1  0.050
site03 CKADS2025   54   5.8880   5.9010  2021    5  21   427.09     1.30     NaN      NaN      NaN     NaN   157.7   12.8     NaN     263  1  0.050
site03 CKADS2025   54   5.9300   5.9480  2021    5  22   426.91     2.10     NaN      NaN      NaN     NaN   158.7   19.4     NaN     380  1  0.050
site03 CKADS2025   54   5.9720   5.9900  2021    5  23   428.55     2.49     NaN      NaN      NaN     NaN   173.2   26.3     NaN     380  1  0.050
site03 CKADS2025   54   6.0130   6.0310  2021    6   0   428.38     1.75     NaN      NaN      NaN     NaN   164.6   14.1     NaN     380  1  0.050
site03 CKADS2025   54   6.0550   6.0730  2021    6   1   427.98     1.64     NaN      NaN      NaN     NaN   159.9   16.1     NaN     380  1  0.050
site03 CKADS2025   54   6.0970   6.1150  2021    6   2   426.37     0.66     NaN      NaN      NaN     NaN   143.2   10.2     NaN     380  1  0.050
site03 CKADS2025   54   6.1380   6.1560  2021    6   3   427.00     1.45     NaN      NaN      NaN     NaN   157.0   14.9     NaN     380  1  0.050
site03 CKADS2025   54   6.1800   6.1980  2021    6   4   427.02     0.64     NaN      NaN      NaN     NaN   152.4   10.8     NaN     380  1  0.050
site03 CKADS2025   54   6.2220   6.2400  2021    6   5   426.82     0.86     NaN      NaN      NaN     NaN   145.2    9.6     NaN     380  1  0.050
site03 CKADS2025   54   6.2630   6.2810  2021    6   6   428.99     0.97     NaN      NaN      NaN     NaN   169.1   11.3     NaN     380  1  0.050
site03 CKADS2025   54   6.3050   6.3230  2021    6   7   428.85     0.90     NaN      NaN      NaN     NaN   161.0   10.3     NaN     380  1  0.050
site03 CKADS2025   54   6.3470   6.3640  2021    6   8   430.27     0.83     NaN      NaN      NaN     NaN   168.1   10.6     NaN     380  1  0.050
site03 CKADS2025   54   6.3880   6.4060  2021    6   9   431.86     2.56     NaN      NaN      NaN     NaN   176.5   18.0     NaN     380  1  0.050
site03 CKADS2025   54   6.4300   6.4480  2021    6  10   434.80     2.21     NaN      NaN      NaN     NaN   181.3   14.1     NaN     380  1  0.050
site03 CKADS2025   54   6.4720   6.4890  2021    6  11   433.52     5.79     NaN      NaN      NaN     NaN   190.5   41.6     NaN     380  1  0.050
site03 CKADS2025   54   6.5130   6.5310  2021    6  12   435.79     6.16     NaN      NaN      NaN     NaN   202.0   34.5     NaN     380  1  0.050
site03 CKADS2025   54   6.5550   6.5730  2021    6  13   453.69     8.46     NaN      NaN      NaN     NaN   356.8   67.2     NaN     380  1  0.050
site03 CKADS2025   54   6.5960   6.6140  2021    6  14   448.73     3.65     NaN      NaN      NaN     NaN   285.7   26.2     NaN     380  1  0.050
site03 CKADS2025   54   6.6380   6.6560  2021    6  15   437.39     2.10     NaN      NaN      NaN     NaN   237.8   36.4     NaN     380  1  0.050
site03 CKADS2025   54   6.6800   6.6980  2021    6  16   431.64     2.45     NaN      NaN      NaN     NaN   178.1   17.4     NaN     380  1  0.050
site03 CKADS2025   54   6.7210   6.7390  2021    6  17   427.98     1.01     NaN      NaN      NaN     NaN   161.9   11.9     NaN     380  1  0.050
site03 CKADS2025   54   6.7630   6.7810  2021    6  18   427.20     1.46     NaN      NaN      NaN     NaN   168.9   18.9     NaN     380  1  0.050
site03 CKADS2025   54   6.8050   6.8230  2021    6  19   426.08     0.52     NaN      NaN      NaN     NaN   156.2   12.2     NaN     379  1  0.050
site03 CKADS2025   54   6.8460   6.8590  2021    6  20   427.30     1.59     NaN      NaN      NaN     NaN   175.7   22.2     NaN     263  1  0.050
site03 CKADS2025   54   6.8880   6.9060  2021    6  21   426.13     0.92     NaN      NaN      NaN     NaN   172.8   27.4     NaN     380  1  0.050
site03 CKADS2025   54   6.9300   6.9480  2021    6  22   426.82     1.98     NaN      NaN      NaN     NaN   177.3   34.8     NaN     380  1  0.050
site03 CKADS2025   54   6.9710   6.9890  2021    6  23   425.26     0.84     NaN      NaN      NaN     NaN   157.4   23.7     NaN     380  1  0.050
site03 CKADS2025   54   7.0130   7.0310  2021    7   0   425.74     1.09     NaN      NaN      NaN     NaN   155.6   14.3     NaN     380  1  0.050
site03 CKADS2025   54   7.0550   7.0730  2021    7   1   427.66     1.40     NaN      NaN      NaN     NaN   194.2   36.4     NaN     380  1  0.050
site03 CKADS2025   54   7.0960   7.1140  2021    7   2   426.95     1.15     NaN      NaN      NaN     NaN   186.4   43.5     NaN     380  1  0.050
site03 CKADS2025   54   7.1380   7.1560  2021    7   3   428.15     0.95     NaN      NaN      NaN     NaN   184.2   28.9     NaN     380  1  0.050
site03 CKADS2025   54   7.1800   7.1980  2021    7   4   427.42     0.95     NaN      NaN      NaN     NaN   156.3   10.0     NaN     380  1  0.050
site03 CKADS2025   54   7.2210   7.2390  2021    7   5   427.83     0.95     NaN      NaN      NaN     NaN   153.7   12.0     NaN     380  1  0.050
site03 CKADS2025   54   7.2630   7.2810  2021    7   6   426.64     1.01     NaN      NaN      NaN     NaN   148.6   13.8     NaN     380  1  0.050
site03 CKADS2025   54   7.3050   7.3230  2021    7   7   428.06     0.84     NaN      NaN      NaN     NaN   174.6   26.0     NaN     380  1  0.050
site03 CKADS2025   54   7.3460   7.3640  2021    7   8   427.58     0.94     NaN      NaN      NaN     NaN   223.4   55.2     NaN     380  1  0.050
site03 CKADS2025   54   7.3880   7.4060  2021    7   9   428.44     0.81     NaN      NaN      NaN     NaN   191.4   34.8     NaN     380  1  0.050
site03 CKADS2025   54   7.4300   7.4470  2021    7  10   428.06     0.90     NaN      NaN      NaN     NaN   217.1   45.5     NaN     380  1  0.050
site03 CKADS2025   54   7.4710   7.4890  2021    7  11   430.44     1.05     NaN      NaN      NaN     NaN   243.1   47.6     NaN     380  1  0.050
site03 CKADS2025   54   7.5130   7.5310  2021    7  12   433.45     1.49     NaN      NaN      NaN     NaN   225.9   33.4     NaN     380  1  0.050
site03 CKADS2025   54   7.5550   7.5720  2021    7  13   434.56     1.42     NaN      NaN      NaN     NaN   264.9   52.7     NaN     380  1  0.050
