site15 CFKADS2218   75   2.3300   2.3720  2024    2   8   433.16     0.13     NaN   2042.7     0.36     NaN   127.7    5.5     NaN    1969  1  0.780
site15 CFKADS2218   75   2.3720   2.4130  2024    2   9   433.21     0.23     NaN   2041.8     1.38     NaN   129.0    5.4     NaN    1965  1  0.770
site15 CFKADS2218   75   2.4130   2.4550  2024    2  10   433.12     0.14     NaN   2039.0     0.65     NaN   128.8    5.2     NaN    1967  1  0.760
site15 CFKADS2218   75   2.4550   2.4970  2024    2  11   432.90     0.16     NaN   2039.2     0.57     NaN   127.7    5.3     NaN    1968  1  0.760
site15 CFKADS2218   75   2.4970   2.5380  2024    2  12   432.81     0.20     NaN   2039.4     0.43     NaN   127.9    5.2     NaN    1968  1  0.750
site15 CFKADS2218   75   2.5380   2.5800  2024    2  13   432.67     0.34     NaN   2040.7     1.18     NaN   129.0    5.5     NaN    1967  1  0.750
site15 CFKADS2218   75   2.5800   2.6220  2024    2  14   432.30     0.10     NaN   2039.0     0.35     NaN   127.8    5.2     NaN    1965  1  0.740
site15 CFKADS2218   75   2.6220   2.6630  2024    2  15   432.28     0.17     NaN   2038.8     2.84     NaN   128.8    5.3     NaN    1970  1  0.740
site15 CFKADS2218   75   2.6630   2.7050  2024    2  16   432.91     0.19     NaN   2048.9     1.58     NaN   131.3    6.5     NaN    1966  1  0.730
site15 CFKADS2218   75   2.7050   2.7470  2024    2  17   433.37     0.17     NaN   2056.4     3.90     NaN   133.1    5.4     NaN    1966  1  0.730
site15 CFKADS2218   75   2.7470   2.7880  2024    2  18   433.78     0.50     NaN   2047.8     1.27     NaN   138.4    5.5     NaN    1967  1  0.730
site15 CFKADS2218   75   2.7880   2.8300  2024    2  19   435.99     0.56     NaN   2046.4     1.70     NaN   143.7    5.7     NaN    1966  1  0.720
site15 CFKADS2218   75   2.8300   2.8720  2024    2  20   437.51     0.25     NaN   2042.1     1.84     NaN   138.8    5.9     NaN    1967  1  0.710
site15 CFKADS2218   75   2.8720   2.9130  2024    2  21   436.13     0.38     NaN   2052.1     5.41     NaN   136.7    5.5     NaN    1967  1  0.720
site15 CFKADS2218   75   2.9130   2.9550  2024    2  22   436.17     0.31     NaN   2069.4     5.01     NaN   143.2    6.1     NaN    1966  1  0.710
site15 CFKADS2218   75   2.9550   2.9970  2024    2  23   435.64     0.45     NaN   2044.2     4.00     NaN   142.2    5.8     NaN    1966  1  0.700
site15 CFKADS2218   75   2.9970   3.0380  2024    3   0   436.87     0.63     NaN   2047.9     3.44     NaN   139.4    5.7     NaN    1967  1  0.700
site15 CFKADS2218   75   3.0380   3.0800  2024    3   1   436.77     0.53     NaN   2062.9     5.09     NaN   137.8    5.3     NaN    1968  1  0.700
site15 CFKADS2218   75   3.0800   3.1220  2024    3   2   436.22     0.20     NaN   2072.2     1.53     NaN   138.8    5.2     NaN    1966  1  0.700
site15 CFKADS2218   75   3.1220   3.1630  2024    3   3   436.56     0.28     NaN   2069.2     0.80     NaN   142.1    5.3     NaN    1967  1  0.700
site15 CFKADS2218   75   3.1630   3.2050  2024    3   4   436.51     0.22     NaN   2064.9     3.24     NaN   142.2    5.4     NaN    1525  1  0.660
site15 CFKADS2218   75   3.2050   3.2470  2024    3   5   436.05     0.13     NaN   2068.4     5.55     NaN   139.3    5.3     NaN    1881  1  0.670
site15 CFKADS2218   75   3.2470   3.2880  2024    3   6   435.87     0.07     NaN   2082.5     1.71     NaN   143.0    5.5     NaN    1944  1  0.680
site15 CFKADS2218   75   3.2880   3.3300  2024    3   7   436.66     0.39     NaN   2093.0     4.44     NaN   147.7    5.3     NaN    1965  1  0.680
site15 CFKADS2218   75   3.3300   3.3720  2024    3   8   437.76     0.31     NaN   2101.8     2.63     NaN   149.8    5.2     NaN    1968  1  0.680
site15 CFKADS2218   75   3.3720   3.4130  2024    3   9   438.42     0.21     NaN   2114.6     5.51     NaN   151.0    5.3     NaN    1968  1  0.680
site15 CFKADS2218   75   3.4130   3.4550  2024    3  10   438.14     0.13     NaN   2139.5     7.81     NaN   150.9    5.4     NaN    1969  1  0.680
site15 CFKADS2218   75   3.4550   3.4970  2024    3  11   438.18     0.11     NaN   2155.7     2.27     NaN   151.3    5.1     NaN    1967  1  0.680
site15 CFKADS2218   75   3.4970   3.5380  2024    3  12   438.46     0.13     NaN   2156.7     2.12     NaN   152.2    5.2     NaN    1967  1  0.680
site15 CFKADS2218   75   3.5380   3.5800  2024    3  13   439.07     0.56     NaN   2153.4     2.47     NaN   152.9    5.3     NaN    1966  1  0.670
site15 CFKADS2218   75   3.5800   3.6220  2024    3  14   440.72     0.48     NaN   2136.5     4.61     NaN   158.2    6.3     NaN    1968  1  0.680
site15 CFKADS2218   75   3.6220   3.6630  2024    3  15   440.32     0.27     NaN   2126.7     4.30     NaN   158.1    5.5     NaN    1966  1  0.680
site15 CFKADS2218   75   3.6630   3.7050  2024    3  16   438.31     1.50     NaN   2112.0    10.40     NaN   153.7    7.2     NaN    1969  1  0.690
site15 CFKADS2218   75   3.7050   3.7470  2024    3  17   435.32     0.16     NaN   2091.6     2.36     NaN   143.1    5.2     NaN    1968  1  0.700
site15 CFKADS2218   75   3.7470   3.7880  2024    3  18   436.10     0.38     NaN   2099.2     1.36     NaN   143.3    5.6     NaN    1971  1  0.700
site15 CFKADS2218   75   3.7880   3.8300  2024    3  19   435.68     0.71     NaN   2094.7     9.52     NaN   141.6    8.5     NaN    1969  1  0.710
site15 CFKADS2218   75   3.8300   3.8720  2024    3  20   434.95     0.66     NaN   2079.2     1.17     NaN   135.0    6.4     NaN    1968  1  0.720
site15 CFKADS2218   75   3.8720   3.9130  2024    3  21   434.09     0.65     NaN   2055.9     8.11     NaN   129.4    6.1     NaN    1968  1  0.720
site15 CFKADS2218   75   3.9130   3.9550  2024    3  22   434.23     0.38     NaN   2056.8     3.16     NaN   128.3    5.2     NaN    1968  1  0.730
site15 CFKADS2218   75   3.9550   3.9970  2024    3  23   433.19     0.74     NaN   2054.8     5.10     NaN   123.5    5.6     NaN    1968  1  0.730
site15 CFKADS2218   75   3.9970   4.0380  2024    4   0   432.72     0.37     NaN   2046.9     0.94     NaN   124.3    5.5     NaN    1966  1  0.730
site15 CFKADS2218   75   4.0380   4.0800  2024    4   1   432.81     0.29     NaN   2042.8     1.39     NaN   126.6    5.2     NaN    1963  1  0.720
site15 CFKADS2218   75   4.0800   4.1220  2024    4   2   432.68     0.11     NaN   2044.2     2.11     NaN   127.0    5.3     NaN    1967  1  0.720
site15 CFKADS2218   75   4.1220   4.1630  2024    4   3   432.66     0.19     NaN   2046.8     2.08     NaN   125.8    5.2     NaN    1571  1  0.680
site15 CFKADS2218   75   4.1630   4.2050  2024    4   4   433.05     0.12     NaN   2050.4     1.08     NaN   128.4    5.5     NaN    1965  1  0.680
site15 CFKADS2218   75   4.2050   4.2470  2024    4   5   433.24     0.20     NaN   2050.3     1.11     NaN   128.4    5.4     NaN    1966  1  0.690
site15 CFKADS2218   75   4.2470   4.2880  2024    4   6   433.82     0.17     NaN   2047.7     0.57     NaN   130.5    5.3     NaN    1967  1  0.700
site15 CFKADS2218   75   4.2880   4.3300  2024    4   7   434.10     0.09     NaN   2048.0     0.39     NaN   129.9    5.2     NaN    1966  1  0.700
site15 CFKADS2218   75   4.3300   4.3720  2024    4   8   434.28     0.09     NaN   2050.1     0.93     NaN   130.2    5.1     NaN    1967  1  0.700
site15 CFKADS2218   75   4.3720   4.4130  2024    4   9   434.67     0.21     NaN   2052.9     1.39     NaN   130.6    5.2     NaN    1968  1  0.710
site15 CFKADS2218   75   4.4130   4.4550  2024    4  10   435.63     0.38     NaN   2057.3     1.12     NaN   133.7    5.6     NaN    1965  1  0.710
site15 CFKADS2218   75   4.4550   4.4970  2024    4  11   437.05     0.32     NaN   2063.6     2.02     NaN   139.9    5.4     NaN    1968  1  0.710
site15 CFKADS2218   75   4.4970   4.5380  2024    4  12   438.30     0.50     NaN   2071.2     3.83     NaN   145.2    5.6     NaN    1967  1  0.710
site15 CFKADS2218   75   4.5380   4.5800  2024    4  13   440.11     0.53     NaN   2086.9     7.61     NaN   152.2    5.8     NaN    1969  1  0.710
site15 CFKADS2218   75   4.5800   4.6220  2024    4  14   441.20     0.30     NaN   2135.0    13.50     NaN   160.4    5.4     NaN    1970  1  0.720
site15 CFKADS2218   75   4.6220   4.6630  2024    4  15   437.40     2.63     NaN   2076.1    17.93     NaN   152.0   11.7     NaN    1968  1  0.720
site15 CFKADS2218   75   4.6630   4.7050  2024    4  16   432.51     0.49     NaN   2043.0     3.58     NaN   133.3    5.7     NaN    1967  1  0.710
site15 CFKADS2218   75   4.7050   4.7470  2024    4  17   431.97     0.28     NaN   2044.3     3.95     NaN   133.2    5.4     NaN    1967  1  0.710
site15 CFKADS2218   75   4.7470   4.7880  2024    4  18   431.68     0.25     NaN   2041.9     3.82     NaN   133.3    5.3     NaN    1968  1  0.700
site15 CFKADS2218   75   4.7880   4.8300  2024    4  19   431.24     0.12     NaN   2037.1     1.23     NaN   131.8    5.4     NaN    1966  1  0.690
site15 CFKADS2218   75   4.8300   4.8720  2024    4  20   430.89     0.17     NaN   2036.8     3.11     NaN   131.6    5.4     NaN    1966  1  0.680
site15 CFKADS2218   75   4.8720   4.9130  2024    4  21   430.74     0.16     NaN   2044.1     6.52     NaN   131.8    5.4     NaN    1966  1  0.680
site15 CFKADS2218   75   4.9130   4.9550  2024    4  22   430.37     0.16     NaN   2041.1     5.66     NaN   131.9    5.3     NaN    1966  1  0.670
site15 CFKADS2218   75   4.9550   4.9970  2024    4  23   430.31     0.11     NaN   2031.3     1.37     NaN   134.4    6.2     NaN    1967  1  0.670
site15 CFKADS2218   75   4.9970   5.0380  2024    5   0   430.35     0.11     NaN   2029.7     0.36     NaN   134.5    5.2     NaN    1967  1  0.660
site15 CFKADS2218   75   5.0380   5.0800  2024    5   1   430.13     0.18     NaN   2028.6     0.90     NaN   134.9    5.3     NaN    1965  1  0.660
site15 CFKADS2218   75   5.0800   5.1220  2024    5   2   429.83     0.52     NaN   2113.2   142.84     NaN   141.8   24.6     NaN    1568  1  0.630
site15 CFKADS2218   75   5.1220   5.1630  2024    5   3   437.04     4.32     NaN   2069.0    38.47     NaN   182.4   31.9     NaN    1965  1  0.620
site15 CFKADS2218   75   5.1630   5.2050  2024    5   4   437.41     2.67     NaN   2100.8    63.97     NaN   184.4   16.9     NaN    1965  1  0.630
site15 CFKADS2218   75   5.2050   5.2470  2024    5   5   432.43     2.09     NaN   2068.7    25.72     NaN   151.2   14.2     NaN    1966  1  0.630
site15 CFKADS2218   75   5.2470   5.2880  2024    5   6   431.95     0.53     NaN   2045.8     8.41     NaN   147.0    5.5     NaN    1967  1  0.620
site15 CFKADS2218   75   5.2880   5.3300  2024    5   7   432.51     0.63     NaN   2075.9    29.20     NaN   152.0    5.6     NaN    1967  1  0.620
site15 CFKADS2218   75   5.3300   5.3720  2024    5   8   433.28     0.66     NaN   2068.0    20.64     NaN   171.3   10.0     NaN    1966  1  0.610
site15 CFKADS2218   75   5.3720   5.4130  2024    5   9   435.06     1.42     NaN   2085.9    14.06     NaN   178.2   12.8     NaN    1967  1  0.610
site15 CFKADS2218   75   5.4130   5.4550  2024    5  10   436.31     0.72     NaN   2085.9     4.81     NaN   170.9    6.8     NaN    1966  1  0.600
site15 CFKADS2218   75   5.4550   5.4970  2024    5  11   438.20     0.43     NaN   2088.2     5.20     NaN   181.9    5.6     NaN    1967  1  0.600
site15 CFKADS2218   75   5.4970   5.5380  2024    5  12   438.49     0.78     NaN   2094.8     8.75     NaN   181.0    8.1     NaN    1967  1  0.590
site15 CFKADS2218   75   5.5380   5.5800  2024    5  13   442.00     1.35     NaN   2120.6    11.17     NaN   200.4   10.7     NaN    1968  1  0.590
site15 CFKADS2218   75   5.5800   5.6220  2024    5  14   447.97     5.16     NaN   2137.7    22.64     NaN   217.5   19.9     NaN    1967  1  0.580
site15 CFKADS2218   75   5.6220   5.6630  2024    5  15   455.61     1.86     NaN   2154.9     8.05     NaN   243.9   10.1     NaN    1967  1  0.580
site15 CFKADS2218   75   5.6630   5.7050  2024    5  16   449.34     3.31     NaN   2126.7    10.90     NaN   218.8   15.0     NaN    1969  1  0.590
site15 CFKADS2218   75   5.7050   5.7470  2024    5  17   440.93     1.92     NaN   2092.7    10.69     NaN   181.0   12.9     NaN    1969  1  0.590
site15 CFKADS2218   75   5.7470   5.7880  2024    5  18   442.61     2.85     NaN   2070.6     2.44     NaN   161.3    5.6     NaN    1969  1  0.600
site15 CFKADS2218   75   5.7880   5.8300  2024    5  19   442.30     2.58     NaN   2070.3     0.61     NaN   161.3    5.7     NaN    1971  1  0.610
site15 CFKADS2218   75   5.8300   5.8720  2024    5  20   437.49     0.49     NaN   2068.1     1.77     NaN   158.7    5.5     NaN    1970  1  0.610
site15 CFKADS2218   75   5.8720   5.9130  2024    5  21   437.48     0.61     NaN   2066.9     0.86     NaN   160.5    5.5     NaN    1969  1  0.610
site15 CFKADS2218   75   5.9130   5.9550  2024    5  22   441.38     0.86     NaN   2069.1     0.80     NaN   169.0    6.6     NaN    1969  1  0.620
site15 CFKADS2218   75   5.9550   5.9970  2024    5  23   440.56     0.88     NaN   2074.2     2.25     NaN   178.3    5.3     NaN    1967  1  0.620
site15 CFKADS2218   75   5.9970   6.0380  2024    6   0   439.45     0.24     NaN   2078.4     0.96     NaN   177.7    5.7     NaN    1968  1  0.620
site15 CFKADS2218   75   6.0380   6.0800  2024    6   1   440.21     0.27     NaN   2081.3     1.64     NaN   176.9    5.3     NaN    1568  1  0.600
site15 CFKADS2218   75   6.0800   6.1220  2024    6   2   439.69     0.58     NaN   2095.9     5.59     NaN   177.4    6.4     NaN    1969  1  0.610
site15 CFKADS2218   75   6.1220   6.1630  2024    6   3   439.54     0.42     NaN   2104.3     1.82     NaN   173.0    6.1     NaN    1970  1  0.620
site15 CFKADS2218   75   6.1630   6.2050  2024    6   4   439.79     0.11     NaN   2102.1     1.55     NaN   166.8    5.6     NaN    1968  1  0.630
site15 CFKADS2218   75   6.2050   6.2470  2024    6   5   439.74     0.13     NaN   2100.5     1.87     NaN   164.7    5.2     NaN    1968  1  0.630
site15 CFKADS2218   75   6.2470   6.2880  2024    6   6   439.63     0.17     NaN   2092.0     2.28     NaN   162.5    5.3     NaN    1970  1  0.640
site15 CFKADS2218   75   6.2880   6.3300  2024    6   7   439.13     0.44     NaN   2088.9     2.67     NaN   162.1    5.6     NaN    1969  1  0.660
site15 CFKADS2218   75   6.3300   6.3720  2024    6   8   439.50     0.49     NaN   2089.8     2.47     NaN   163.7    5.5     NaN    1970  1  0.670
site15 CFKADS2218   75   6.3720   6.4130  2024    6   9   440.47     0.71     NaN   2088.6     3.51     NaN   163.5    5.2     NaN    1969  1  0.690
site15 CFKADS2218   75   6.4130   6.4550  2024    6  10   442.80     1.16     NaN   2092.0     2.19     NaN   169.4    6.7     NaN    1969  1  0.710
site15 CFKADS2218   75   6.4550   6.4970  2024    6  11   444.25     1.20     NaN   2282.9   113.42     NaN   175.4    6.7     NaN    1970  1  0.720
site15 CFKADS2218   75   6.4970   6.5380  2024    6  12   445.97     1.36     NaN   2312.4    39.66     NaN   192.2   10.4     NaN    1970  1  0.740
site15 CFKADS2218   75   6.5380   6.5800  2024    6  13   445.15     1.01     NaN   2257.8    46.94     NaN   181.6    9.6     NaN    1972  1  0.760
site15 CFKADS2218   75   6.5800   6.6220  2024    6  14   444.93     0.61     NaN   2243.4    43.47     NaN   179.0    6.5     NaN    1970  1  0.770
site15 CFKADS2218   75   6.6220   6.6630  2024    6  15   451.38     1.60     NaN   2349.2    85.93     NaN   224.1   13.1     NaN    1972  1  0.780
site15 CFKADS2218   75   6.6630   6.7050  2024    6  16   449.32     1.07     NaN   2169.4    31.03     NaN   211.2    7.5     NaN    1972  1  0.790
site15 CFKADS2218   75   6.7050   6.7470  2024    6  17   446.74     0.59     NaN   2124.7     2.02     NaN   202.5    6.2     NaN    1972  1  0.800
site15 CFKADS2218   75   6.7470   6.7880  2024    6  18   444.72     0.56     NaN   2118.5     1.22     NaN   190.2    6.6     NaN    1972  1  0.810
site15 CFKADS2218   75   6.7880   6.8300  2024    6  19   443.41     0.82     NaN   2116.6     0.95     NaN   182.2    6.7     NaN    1973  1  0.820
site15 CFKADS2218   75   6.8300   6.8720  2024    6  20   442.96     0.69     NaN   2178.8    59.33     NaN   178.1    6.2     NaN    1971  1  0.820
site15 CFKADS2218   75   6.8720   6.9130  2024    6  21   442.06     0.26     NaN   2116.3     0.98     NaN   175.8    5.4     NaN    1969  1  0.830
site15 CFKADS2218   75   6.9130   6.9550  2024    6  22   442.13     0.35     NaN   2119.6     2.25     NaN   177.5    6.8     NaN    1970  1  0.840
site15 CFKADS2218   75   6.9550   6.9970  2024    6  23   443.25     0.36     NaN   2118.8     2.69     NaN   183.1    7.5     NaN    1971  1  0.840
site15 CFKADS2218   75   6.9970   7.0380  2024    7   0   443.48     0.74     NaN   2117.2     1.54     NaN   187.3    8.7     NaN    1578  1  0.810
site15 CFKADS2218   75   7.0380   7.0800  2024    7   1   443.48     1.46     NaN   2121.8     3.40     NaN   180.2    6.7     NaN    1967  1  0.820
site15 CFKADS2218   75   7.0800   7.1220  2024    7   2   443.14     1.38     NaN   2125.1     2.70     NaN   197.9   16.2     NaN    1969  1  0.840
site15 CFKADS2218   75   7.1220   7.1630  2024    7   3   442.88     1.45     NaN   2115.2     6.67     NaN   193.1   11.4     NaN    1972  1  0.860
site15 CFKADS2218   75   7.1630   7.2050  2024    7   4   442.17     0.88     NaN   2096.6     8.67     NaN   176.4    8.5     NaN    1971  1  0.870
site15 CFKADS2218   75   7.2050   7.2470  2024    7   5   441.24     0.96     NaN   2088.6     4.19     NaN   168.9    6.7     NaN    1970  1  0.880
site15 CFKADS2218   75   7.2470   7.2880  2024    7   6   443.40     0.26     NaN   2109.1     4.12     NaN   180.0    5.7     NaN    1970  1  0.880
site15 CFKADS2218   75   7.2880   7.3300  2024    7   7   444.13     0.28     NaN   2124.1     3.69     NaN   181.6    5.5     NaN    1971  1  0.890
site15 CFKADS2218   75   7.3300   7.3720  2024    7   8   444.33     0.09     NaN   2120.4     2.35     NaN   182.9    5.4     NaN    1972  1  0.890
