site15 CFKADS2218   75   2.3400   2.3750  2021    2   8   429.52     0.13     NaN   2076.8     0.79     NaN   159.2    5.4     NaN    1468  1  0.010
site15 CFKADS2218   75   2.3750   2.4170  2021    2   9   430.00     0.12     NaN   2074.7     0.97     NaN   164.8    5.4     NaN    1735  1  0.010
site15 CFKADS2218   75   2.4170   2.4580  2021    2  10   430.68     0.31     NaN   2074.3     0.87     NaN   172.5    6.5     NaN    1744  1  0.010
site15 CFKADS2218   75   2.4580   2.5000  2021    2  11   432.02     0.38     NaN   2077.5     1.21     NaN   183.5    5.8     NaN    1736  1  0.010
site15 CFKADS2218   75   2.5000   2.5420  2021    2  12   433.02     0.29     NaN   2078.4     0.43     NaN   187.6    5.3     NaN    1724  1  0.010
site15 CFKADS2218   75   2.5420   2.5830  2021    2  13   433.78     1.18     NaN   2078.7     0.60     NaN   192.5    5.4     NaN    1725  1  0.010
site15 CFKADS2218   75   2.5830   2.6250  2021    2  14   435.23     1.49     NaN   2079.4     1.14     NaN   194.9    5.5     NaN    1744  1  0.010
site15 CFKADS2218   75   2.6250   2.6670  2021    2  15   432.95     1.27     NaN   2078.2     2.53     NaN   194.7    6.9     NaN    1744  1  0.010
site15 CFKADS2218   75   2.6670   2.7080  2021    2  16   432.70     0.41     NaN   2079.0     0.82     NaN   197.4    6.9     NaN    1731  1  0.010
site15 CFKADS2218   75   2.7080   2.7500  2021    2  17   432.51     0.41     NaN   2083.5     8.10     NaN   217.0   45.6     NaN    1714  1  0.010
site15 CFKADS2218   75   2.7500   2.7920  2021    2  18   432.42     0.13     NaN   2079.8     0.95     NaN   197.2    7.0     NaN    1719  1  0.020
site15 CFKADS2218   75   2.7920   2.8330  2021    2  19   433.52     0.89     NaN   2082.3     1.63     NaN   197.4    5.4     NaN    1726  1  0.020
site15 CFKADS2218   75   2.8330   2.8750  2021    2  20   432.55     0.32     NaN   2080.2     1.19     NaN   191.0    5.8     NaN    1714  1  0.020
site15 CFKADS2218   75   2.8750   2.9170  2021    2  21   432.41     0.32     NaN   2079.9     1.27     NaN   189.8    5.9     NaN    1693  1  0.020
site15 CFKADS2218   75   2.9170   2.9580  2021    2  22   432.51     0.82     NaN   2077.6     3.41     NaN   184.6    9.8     NaN    1693  1  0.020
site15 CFKADS2218   75   2.9580   3.0000  2021    2  23   431.23     0.37     NaN   2072.6     1.32     NaN   170.2    5.4     NaN    1691  1  0.020
site15 CFKADS2218   75   3.0000   3.0420  2021    3   0   430.21     0.15     NaN   2076.2     1.66     NaN   167.5    5.5     NaN    1696  1  0.020
site15 CFKADS2218   75   3.0420   3.0830  2021    3   1   430.63     0.43     NaN   2077.9     4.46     NaN   171.2    7.2     NaN    1699  1  0.020
site15 CFKADS2218   75   3.0830   3.1250  2021    3   2   431.64     0.30     NaN   2080.2     1.98     NaN   174.2    5.4     NaN    1704  1  0.020
site15 CFKADS2218   75   3.1250   3.1670  2021    3   3   432.58     0.23     NaN   2079.2     1.60     NaN   181.4    5.4     NaN    1709  1  0.020
site15 CFKADS2218   75   3.1670   3.2080  2021    3   4   433.23     0.42     NaN   2076.0     1.91     NaN   179.5    5.5     NaN    1710  1  0.020
site15 CFKADS2218   75   3.2080   3.2500  2021    3   5   433.91     0.37     NaN   2077.5     1.31     NaN   184.4    6.1     NaN    1722  1  0.020
site15 CFKADS2218   75   3.2500   3.2920  2021    3   6   433.66     0.46     NaN   2080.4     2.83     NaN   179.4    6.7     NaN    1431  1  0.020
site15 CFKADS2218   75   3.2920   3.3330  2021    3   7   433.21     0.24     NaN   2079.9     2.85     NaN   175.5    5.3     NaN    1713  1  0.010
site15 CFKADS2218   75   3.3330   3.3750  2021    3   8   434.76     0.80     NaN   2075.1     0.99     NaN   177.8    5.4     NaN    1706  1  0.010
site15 CFKADS2218   75   3.3750   3.4170  2021    3   9   434.77     0.58     NaN   2077.8     2.67     NaN   174.1    6.0     NaN    1707  1  0.010
site15 CFKADS2218   75   3.4170   3.4580  2021    3  10   433.64     0.15     NaN   2091.8     3.78     NaN   172.2    5.3     NaN    1717  1  0.010
site15 CFKADS2218   75   3.4580   3.5000  2021    3  11   433.79     0.22     NaN   2094.2     2.05     NaN   174.8    5.0     NaN    1740  1  0.010
site15 CFKADS2218   75   3.5000   3.5420  2021    3  12   434.12     0.25     NaN   2091.2     0.98     NaN   175.8    5.0     NaN    1751  1  0.010
site15 CFKADS2218   75   3.5420   3.5830  2021    3  13   433.49     0.12     NaN   2083.4     3.58     NaN   175.3    5.1     NaN    1779  1  0.010
site15 CFKADS2218   75   3.5830   3.6250  2021    3  14   433.76     0.28     NaN   2079.1     2.60     NaN   178.7    5.5     NaN    1791  1  0.010
site15 CFKADS2218   75   3.6250   3.6670  2021    3  15   434.43     0.06     NaN   2087.2     2.18     NaN   182.4    5.0     NaN    1795  1  0.010
site15 CFKADS2218   75   3.6670   3.7080  2021    3  16   434.03     0.28     NaN   2089.2     1.58     NaN   181.9    5.3     NaN    1781  1  0.010
site15 CFKADS2218   75   3.7080   3.7500  2021    3  17   433.59     0.24     NaN   2091.6     1.45     NaN   183.7    5.3     NaN    1787  1  0.010
site15 CFKADS2218   75   3.7500   3.7920  2021    3  18   433.75     0.36     NaN   2087.4     1.69     NaN   184.6    5.3     NaN    1769  1  0.010
site15 CFKADS2218   75   3.7920   3.8330  2021    3  19   433.33     0.39     NaN   2083.0     0.82     NaN   181.3    5.3     NaN    1743  1  0.010
site15 CFKADS2218   75   3.8330   3.8750  2021    3  20   433.64     0.42     NaN   2080.2     1.35     NaN   180.7    5.3     NaN    1709  1  0.010
site15 CFKADS2218   75   3.8750   3.9170  2021    3  21   433.13     0.48     NaN   2071.5     2.89     NaN   176.7    5.3     NaN    1718  1  0.010
site15 CFKADS2218   75   3.9170   3.9580  2021    3  22   431.53     0.59     NaN   2063.4     2.64     NaN   171.4    5.4     NaN    1722  1  0.010
site15 CFKADS2218   75   3.9580   4.0000  2021    3  23   430.80     0.19     NaN   2055.6     1.77     NaN   168.7    5.0     NaN    1721  1  0.010
site15 CFKADS2218   75   4.0000   4.0420  2021    4   0   430.80     0.10     NaN   2048.2     2.32     NaN   171.8    5.7     NaN    1715  1  0.010
site15 CFKADS2218   75   4.0420   4.0830  2021    4   1   430.11     0.51     NaN   2041.1     2.87     NaN   171.5    5.5     NaN    1712  1  0.010
site15 CFKADS2218   75   4.0830   4.1250  2021    4   2   428.85     0.41     NaN   2033.4     1.79     NaN   163.1    5.3     NaN    1718  1  0.010
site15 CFKADS2218   75   4.1250   4.1670  2021    4   3   429.45     0.90     NaN   2034.6     2.32     NaN   165.7    6.2     NaN    1742  1  0.010
site15 CFKADS2218   75   4.1670   4.2080  2021    4   4   432.55     1.30     NaN   2046.2     7.37     NaN   187.7   19.5     NaN    1776  1  0.010
site15 CFKADS2218   75   4.2080   4.2500  2021    4   5   432.15     0.75     NaN   2047.0     1.18     NaN   182.9    5.8     NaN    1492  1  0.010
site15 CFKADS2218   75   4.2500   4.2920  2021    4   6   428.77     1.69     NaN   2033.8    10.80     NaN   163.4   12.5     NaN    1783  1  0.010
site15 CFKADS2218   75   4.2920   4.3330  2021    4   7   426.31     0.20     NaN   2021.6     1.04     NaN   147.3    5.3     NaN    1789  1  0.010
site15 CFKADS2218   75   4.3330   4.3750  2021    4   8   427.53     0.93     NaN   2026.3     2.93     NaN   149.9    5.6     NaN    1779  1  0.010
site15 CFKADS2218   75   4.3750   4.4170  2021    4   9   428.45     0.10     NaN   2034.8     2.97     NaN   151.9    5.2     NaN    1793  1  0.010
site15 CFKADS2218   75   4.4170   4.4580  2021    4  10   429.88     0.79     NaN   2046.7     3.98     NaN   156.7    5.3     NaN    1802  1  0.010
site15 CFKADS2218   75   4.4580   4.5000  2021    4  11   431.55     0.56     NaN   2051.5     0.89     NaN   161.9    6.0     NaN    1811  1  0.010
site15 CFKADS2218   75   4.5000   4.5420  2021    4  12   431.55     0.37     NaN   2052.3     1.15     NaN   163.4    5.1     NaN    1811  1  0.010
site15 CFKADS2218   75   4.5420   4.5830  2021    4  13   433.15     2.07     NaN   2055.0     1.27     NaN   168.0    5.3     NaN    1811  1  0.010
site15 CFKADS2218   75   4.5830   4.6250  2021    4  14   436.60     1.59     NaN   2058.2     2.07     NaN   175.0    5.9     NaN    1815  1  0.010
site15 CFKADS2218   75   4.6250   4.6670  2021    4  15   440.97     2.41     NaN   2080.8     7.10     NaN   203.2   11.0     NaN    1819  1  0.010
site15 CFKADS2218   75   4.6670   4.7080  2021    4  16   442.46     2.56     NaN   2078.9    14.17     NaN   206.0   15.2     NaN    1810  1  0.010
site15 CFKADS2218   75   4.7080   4.7500  2021    4  17   435.15     2.90     NaN   2045.0     2.04     NaN   172.8    5.5     NaN    1794  1  0.010
site15 CFKADS2218   75   4.7500   4.7920  2021    4  18   429.87     1.37     NaN   2035.7     6.60     NaN   163.8    9.2     NaN    1755  1  0.010
site15 CFKADS2218   75   4.7920   4.8330  2021    4  19   428.07     0.55     NaN   2033.0     4.96     NaN   154.4    5.7     NaN    1708  1  0.020
site15 CFKADS2218   75   4.8330   4.8750  2021    4  20   427.81     0.57     NaN   2029.2     3.32     NaN   156.4    7.0     NaN    1664  1  0.020
site15 CFKADS2218   75   4.8750   4.9170  2021    4  21   426.06     0.68     NaN   2028.9     2.07     NaN   149.2    6.6     NaN    1571  1  0.020
site15 CFKADS2218   75   4.9170   4.9580  2021    4  22   426.81     0.68     NaN   2022.1     2.43     NaN   149.7    6.4     NaN    1559  1  0.020
site15 CFKADS2218   75   4.9580   5.0000  2021    4  23   426.49     0.58     NaN   2017.1     1.09     NaN   140.9    5.2     NaN    1566  1  0.020
site15 CFKADS2218   75   5.0000   5.0420  2021    5   0   427.81     0.28     NaN   2017.2     0.94     NaN   138.5    5.0     NaN    1563  1  0.020
site15 CFKADS2218   75   5.0420   5.0830  2021    5   1   428.52     0.25     NaN   2018.9     0.44     NaN   138.9    5.7     NaN    1554  1  0.020
site15 CFKADS2218   75   5.0830   5.1250  2021    5   2   426.70     0.87     NaN   2020.8     1.39     NaN   138.4    5.3     NaN    1551  1  0.020
site15 CFKADS2218   75   5.1250   5.1670  2021    5   3   426.00     0.46     NaN   2024.3     0.62     NaN   139.6    5.2     NaN    1564  1  0.020
site15 CFKADS2218   75   5.1670   5.2080  2021    5   4   427.12     0.97     NaN   2027.7     2.81     NaN   145.4    6.1     NaN    1321  1  0.020
site15 CFKADS2218   75   5.2080   5.2500  2021    5   5   432.56     3.88     NaN   2050.5    12.34     NaN   167.3   13.9     NaN    1616  1  0.020
site15 CFKADS2218   75   5.2500   5.2920  2021    5   6   437.44     1.01     NaN   2112.9    27.04     NaN   177.7    6.5     NaN    1646  1  0.020
site15 CFKADS2218   75   5.2920   5.3330  2021    5   7   437.82     1.39     NaN   2127.7    34.42     NaN   175.5    7.2     NaN    1669  1  0.020
site15 CFKADS2218   75   5.3330   5.3750  2021    5   8   433.86     0.36     NaN   2071.9     1.52     NaN   166.1    5.4     NaN    1681  1  0.020
site15 CFKADS2218   75   5.3750   5.4170  2021    5   9   431.59     1.53     NaN   2073.5     0.58     NaN   154.1    9.3     NaN    1701  1  0.020
site15 CFKADS2218   75   5.4170   5.4580  2021    5  10   430.66     0.13     NaN   2083.0     4.67     NaN   146.4    5.0     NaN    1705  1  0.020
site15 CFKADS2218   75   5.4580   5.5000  2021    5  11   430.80     0.08     NaN   2094.3     1.78     NaN   146.2    5.3     NaN    1701  1  0.020
site15 CFKADS2218   75   5.5000   5.5420  2021    5  12   430.04     0.43     NaN   2089.5     3.33     NaN   142.4    5.7     NaN    1710  1  0.020
site15 CFKADS2218   75   5.5420   5.5830  2021    5  13   428.25     0.81     NaN   2069.4     9.47     NaN   136.3    5.5     NaN    1713  1  0.020
site15 CFKADS2218   75   5.5830   5.6250  2021    5  14   427.28     0.19     NaN   2057.9     1.40     NaN   136.0    5.0     NaN    1731  1  0.020
site15 CFKADS2218   75   5.6250   5.6670  2021    5  15   427.05     0.20     NaN   2058.0     1.91     NaN   136.4    5.2     NaN    1760  1  0.010
site15 CFKADS2218   75   5.6670   5.7080  2021    5  16   426.33     0.22     NaN   2049.2     3.74     NaN   137.2   17.9     NaN    1778  1  0.010
site15 CFKADS2218   75   5.7080   5.7500  2021    5  17   426.49     0.24     NaN   2045.7     2.91     NaN   139.1   14.1     NaN    1794  1  0.010
site15 CFKADS2218   75   5.7500   5.7920  2021    5  18   424.93     0.53     NaN   2024.5     6.05     NaN   136.9    5.5     NaN    1790  1  0.010
site15 CFKADS2218   75   5.7920   5.8330  2021    5  19   424.26     0.38     NaN   2016.5     3.32     NaN   135.7    8.8     NaN    1773  1  0.010
site15 CFKADS2218   75   5.8330   5.8750  2021    5  20   423.97     0.24     NaN   2014.1     2.01     NaN   134.7    5.8     NaN    1731  1  0.010
site15 CFKADS2218   75   5.8750   5.9170  2021    5  21   423.73     0.25     NaN   2012.7     2.79     NaN   132.9    5.4     NaN    1723  1  0.020
site15 CFKADS2218   75   5.9170   5.9580  2021    5  22   423.66     0.43     NaN   2011.7     4.08     NaN   132.8    6.0     NaN    1715  1  0.020
site15 CFKADS2218   75   5.9580   6.0000  2021    5  23   423.70     0.16     NaN   2012.1     0.97     NaN   133.1    5.6     NaN    1714  1  0.020
site15 CFKADS2218   75   6.0000   6.0420  2021    6   0   424.23     0.55     NaN   2014.1     9.69     NaN   143.5   48.3     NaN    1717  1  0.020
site15 CFKADS2218   75   6.0420   6.0830  2021    6   1   425.35     1.99     NaN   2051.3    39.21     NaN   219.0  240.7     NaN    1717  1  0.020
site15 CFKADS2218   75   6.0830   6.1250  2021    6   2   425.31     1.92     NaN   2057.3    44.87     NaN   223.1  240.2     NaN    1713  1  0.020
site15 CFKADS2218   75   6.1250   6.1670  2021    6   3   427.33     2.74     NaN   2077.8    60.90     NaN   452.4  343.1     NaN    1432  1  0.010
site15 CFKADS2218   75   6.1670   6.2080  2021    6   4   425.62     0.56     NaN   2022.7     9.75     NaN   146.4   46.4     NaN    1725  1  0.010
site15 CFKADS2218   75   6.2080   6.2500  2021    6   5   426.47     0.79     NaN   2037.5    24.96     NaN   179.0  127.9     NaN    1750  1  0.010
site15 CFKADS2218   75   6.2500   6.2920  2021    6   6   426.16     0.51     NaN   2039.3    13.53     NaN   152.3   67.2     NaN    1775  1  0.010
site15 CFKADS2218   75   6.2920   6.3330  2021    6   7   426.05     0.15     NaN   2036.2     1.79     NaN   137.4    8.8     NaN    1764  1  0.010
site15 CFKADS2218   75   6.3330   6.3750  2021    6   8   426.28     0.28     NaN   2037.2     4.27     NaN   142.0   19.7     NaN    1759  1  0.010
site15 CFKADS2218   75   6.3750   6.4170  2021    6   9   427.21     0.49     NaN   2035.2     6.78     NaN   152.2   27.2     NaN    1772  1  0.010
site15 CFKADS2218   75   6.4170   6.4580  2021    6  10   426.86     0.93     NaN   2030.6    24.48     NaN   184.8   98.0     NaN    1779  1  0.010
site15 CFKADS2218   75   6.4580   6.5000  2021    6  11   426.32     0.81     NaN   2029.3    23.82     NaN   197.0   99.5     NaN    1786  1  0.010
site15 CFKADS2218   75   6.5000   6.5420  2021    6  12   425.78     0.21     NaN   2016.6     1.18     NaN   146.6    5.3     NaN    1790  1  0.010
site15 CFKADS2218   75   6.5420   6.5830  2021    6  13   425.40     0.19     NaN   2015.8     3.55     NaN   142.9    5.1     NaN    1794  1  0.010
site15 CFKADS2218   75   6.5830   6.6250  2021    6  14   426.04     1.39     NaN   2042.0    14.43     NaN   154.8   57.6     NaN    1782  1  0.010
site15 CFKADS2218   75   6.6250   6.6670  2021    6  15   429.80     1.29     NaN   2072.1    27.90     NaN   238.9  157.3     NaN    1782  1  0.010
site15 CFKADS2218   75   6.6670   6.7080  2021    6  16   430.24     3.25     NaN   2050.8    43.46     NaN   241.9  262.2     NaN    1782  1  0.010
site15 CFKADS2218   75   6.7080   6.7500  2021    6  17   430.03     0.51     NaN   2028.0     8.41     NaN   179.3   46.5     NaN    1779  1  0.010
site15 CFKADS2218   75   6.7500   6.7920  2021    6  18   430.11     0.65     NaN   2030.4    11.10     NaN   184.9   66.1     NaN    1752  1  0.010
site15 CFKADS2218   75   6.7920   6.8330  2021    6  19   432.42     0.52     NaN   2040.1     8.14     NaN   189.9   11.1     NaN    1718  1  0.020
site15 CFKADS2218   75   6.8330   6.8750  2021    6  20   431.18     1.54     NaN   2094.4    24.51     NaN   183.5    9.1     NaN    1709  1  0.020
site15 CFKADS2218   75   6.8750   6.9170  2021    6  21   428.03     0.56     NaN   2055.5    18.00     NaN   172.5    5.7     NaN    1713  1  0.020
site15 CFKADS2218   75   6.9170   6.9580  2021    6  22   427.01     0.53     NaN   2033.4    11.56     NaN   166.5    7.2     NaN    1720  1  0.020
site15 CFKADS2218   75   6.9580   7.0000  2021    6  23   426.27     0.49     NaN   2020.3     8.38     NaN   160.8    6.7     NaN    1723  1  0.020
site15 CFKADS2218   75   7.0000   7.0420  2021    7   0   426.03     0.41     NaN   2011.2     7.97     NaN   156.2    5.6     NaN    1723  1  0.020
site15 CFKADS2218   75   7.0420   7.0830  2021    7   1   426.46     0.22     NaN   2024.6    10.17     NaN   158.6    5.5     NaN    1724  1  0.020
site15 CFKADS2218   75   7.0830   7.1250  2021    7   2   426.38     0.35     NaN   2036.6    13.51     NaN   157.8    5.5     NaN    1436  1  0.020
site15 CFKADS2218   75   7.1250   7.1670  2021    7   3   425.90     0.15     NaN   2024.4     5.87     NaN   152.3    5.2     NaN    1718  1  0.020
site15 CFKADS2218   75   7.1670   7.2080  2021    7   4   426.27     0.17     NaN   2029.8     7.09     NaN   151.8    5.5     NaN    1706  1  0.020
site15 CFKADS2218   75   7.2080   7.2500  2021    7   5   425.53     0.70     NaN   2020.0     7.28     NaN   143.3    7.3     NaN    1711  1  0.020
site15 CFKADS2218   75   7.2500   7.2920  2021    7   6   425.31     0.24     NaN   2012.7     0.99     NaN   139.8    5.2     NaN    1715  1  0.020
site15 CFKADS2218   75   7.2920   7.3330  2021    7   7   425.72     0.24     NaN   2021.3     8.23     NaN   141.8    5.3     NaN    1719  1  0.020
