site07 CKADS2023   58   2.4120   2.4540  2023    2  10   449.26     1.08     NaN      NaN      NaN     NaN   166.4   13.6     NaN     602  1  0.060
site07 CKADS2023   58   2.4540   2.4950  2023    2  11   448.39     1.09     NaN      NaN      NaN     NaN   161.2   11.8     NaN     602  1  0.060
site07 CKADS2023   58   2.4950   2.5370  2023    2  12   450.41     2.88     NaN      NaN      NaN     NaN   178.7   27.8     NaN     602  1  0.060
site07 CKADS2023   58   2.5370   2.5790  2023    2  13   451.23     2.10     NaN      NaN      NaN     NaN   182.5   19.2     NaN     602  1  0.060
site07 CKADS2023   58   2.5790   2.6200  2023    2  14   451.79     2.07     NaN      NaN      NaN     NaN   194.1   24.0     NaN     602  1  0.060
site07 CKADS2023   58   2.6200   2.6620  2023    2  15   459.06     4.16     NaN      NaN      NaN     NaN   241.9   40.6     NaN     602  1  0.060
site07 CKADS2023   58   2.6620   2.7040  2023    2  16   461.96     1.83     NaN      NaN      NaN     NaN   252.8   19.0     NaN     600  1  0.060
site07 CKADS2023   58   2.7040   2.7450  2023    2  17   460.30     1.54     NaN      NaN      NaN     NaN   228.8   15.4     NaN     602  1  0.060
site07 CKADS2023   58   2.7450   2.7870  2023    2  18   454.25     2.44     NaN      NaN      NaN     NaN   182.6   15.9     NaN     513  1  0.060
site07 CKADS2023   58   2.7870   2.8290  2023    2  19   455.84     3.89     NaN      NaN      NaN     NaN   224.3   35.0     NaN     604  1  0.060
site07 CKADS2023   58   2.8290   2.8700  2023    2  20   457.55     5.59     NaN      NaN      NaN     NaN   269.0   55.5     NaN     602  1  0.060
site07 CKADS2023   58   2.8700   2.9120  2023    2  21   456.13     3.25     NaN      NaN      NaN     NaN   248.0   29.0     NaN     603  1  0.070
site07 CKADS2023   58   2.9120   2.9540  2023    2  22   461.34     2.32     NaN      NaN      NaN     NaN   303.2   35.1     NaN     603  1  0.070
site07 CKADS2023   58   2.9540   2.9950  2023    2  23   465.20     3.86     NaN      NaN      NaN     NaN   339.6   46.3     NaN     603  1  0.070
site07 CKADS2023   58   2.9950   3.0370  2023    3   0   463.12     3.73     NaN      NaN      NaN     NaN   263.3   25.9     NaN     603  1  0.070
site07 CKADS2023   58   3.0370   3.0790  2023    3   1   459.63     1.16     NaN      NaN      NaN     NaN   246.8   12.4     NaN     603  1  0.070
site07 CKADS2023   58   3.0790   3.1200  2023    3   2   453.73     3.88     NaN      NaN      NaN     NaN   200.3   24.1     NaN     603  1  0.070
site07 CKADS2023   58   3.1200   3.1620  2023    3   3   451.23     0.80     NaN      NaN      NaN     NaN   185.2    8.7     NaN     604  1  0.070
site07 CKADS2023   58   3.1620   3.2040  2023    3   4   450.71     1.93     NaN      NaN      NaN     NaN   196.5   19.3     NaN     603  1  0.070
site07 CKADS2023   58   3.2040   3.2450  2023    3   5   449.94     1.80     NaN      NaN      NaN     NaN   182.8   20.6     NaN     603  1  0.070
site07 CKADS2023   58   3.2450   3.2870  2023    3   6   441.42     3.60     NaN      NaN      NaN     NaN   146.5   14.8     NaN     603  1  0.070
site07 CKADS2023   58   3.2870   3.3290  2023    3   7   436.34     0.79     NaN      NaN      NaN     NaN   125.8    7.2     NaN     604  1  0.070
site07 CKADS2023   58   3.3290   3.3700  2023    3   8   437.74     1.19     NaN      NaN      NaN     NaN   133.6    9.1     NaN     603  1  0.070
site07 CKADS2023   58   3.3700   3.4120  2023    3   9   436.47     1.31     NaN      NaN      NaN     NaN   131.3    9.8     NaN     602  1  0.070
site07 CKADS2023   58   3.4120   3.4540  2023    3  10   431.71     1.45     NaN      NaN      NaN     NaN   117.3    9.2     NaN     602  1  0.070
site07 CKADS2023   58   3.4540   3.4950  2023    3  11   432.60     1.58     NaN      NaN      NaN     NaN   131.9   13.5     NaN     603  1  0.070
site07 CKADS2023   58   3.4950   3.5370  2023    3  12   431.17     1.04     NaN      NaN      NaN     NaN   125.2   13.7     NaN     601  1  0.080
site07 CKADS2023   58   3.5370   3.5790  2023    3  13   429.10     0.86     NaN      NaN      NaN     NaN   109.8   10.4     NaN     603  1  0.080
site07 CKADS2023   58   3.5790   3.6200  2023    3  14   430.53     0.92     NaN      NaN      NaN     NaN   109.5   14.0     NaN     601  1  0.080
site07 CKADS2023   58   3.6200   3.6620  2023    3  15   431.63     1.43     NaN      NaN      NaN     NaN   121.5   11.3     NaN     601  1  0.080
site07 CKADS2023   58   3.6620   3.7040  2023    3  16   428.68     0.68     NaN      NaN      NaN     NaN   105.1    9.2     NaN     601  1  0.080
site07 CKADS2023   58   3.7040   3.7450  2023    3  17   430.23     0.47     NaN      NaN      NaN     NaN   114.0    8.5     NaN     601  1  0.080
site07 CKADS2023   58   3.7450   3.7870  2023    3  18   428.90     0.99     NaN      NaN      NaN     NaN   105.9    9.6     NaN     601  1  0.080
site07 CKADS2023   58   3.7870   3.8290  2023    3  19   425.32     0.92     NaN      NaN      NaN     NaN    99.2    7.6     NaN     600  1  0.080
site07 CKADS2023   58   3.8290   3.8700  2023    3  20   425.42     0.33     NaN      NaN      NaN     NaN   103.0    8.1     NaN     601  1  0.080
site07 CKADS2023   58   3.8700   3.9120  2023    3  21   425.44     0.38     NaN      NaN      NaN     NaN   108.8    7.9     NaN     601  1  0.080
site07 CKADS2023   58   3.9120   3.9540  2023    3  22   428.38     1.66     NaN      NaN      NaN     NaN   129.8   13.9     NaN     600  1  0.080
site07 CKADS2023   58   3.9540   3.9950  2023    3  23   427.95     1.04     NaN      NaN      NaN     NaN   118.7   11.7     NaN     601  1  0.080
site07 CKADS2023   58   3.9950   4.0370  2023    4   0   431.63     1.10     NaN      NaN      NaN     NaN   142.6   11.2     NaN     600  1  0.080
site07 CKADS2023   58   4.0370   4.0790  2023    4   1   428.46     1.66     NaN      NaN      NaN     NaN   120.6   13.0     NaN     600  1  0.080
site07 CKADS2023   58   4.0790   4.1200  2023    4   2   428.45     0.63     NaN      NaN      NaN     NaN   120.8    8.3     NaN     601  1  0.080
site07 CKADS2023   58   4.1200   4.1620  2023    4   3   429.06     0.53     NaN      NaN      NaN     NaN   128.1    8.6     NaN     602  1  0.080
site07 CKADS2023   58   4.1620   4.2040  2023    4   4   431.09     0.89     NaN      NaN      NaN     NaN   130.8    9.7     NaN     601  1  0.080
site07 CKADS2023   58   4.2040   4.2450  2023    4   5   429.93     0.61     NaN      NaN      NaN     NaN   123.3    7.9     NaN     600  1  0.080
site07 CKADS2023   58   4.2450   4.2870  2023    4   6   430.69     0.36     NaN      NaN      NaN     NaN   119.8    8.5     NaN     601  1  0.080
site07 CKADS2023   58   4.2870   4.3290  2023    4   7   433.07     1.34     NaN      NaN      NaN     NaN   130.7   18.7     NaN     602  1  0.080
site07 CKADS2023   58   4.3290   4.3700  2023    4   8   434.46     2.58     NaN      NaN      NaN     NaN   126.1   10.5     NaN     600  1  0.080
site07 CKADS2023   58   4.3700   4.4120  2023    4   9   438.52     0.38     NaN      NaN      NaN     NaN   127.8    7.2     NaN     601  1  0.080
site07 CKADS2023   58   4.4120   4.4540  2023    4  10   439.03     0.53     NaN      NaN      NaN     NaN   130.8    7.6     NaN     602  1  0.080
site07 CKADS2023   58   4.4540   4.4950  2023    4  11   439.30     0.79     NaN      NaN      NaN     NaN   135.5    9.2     NaN     603  1  0.070
site07 CKADS2023   58   4.4950   4.5370  2023    4  12   439.90     0.90     NaN      NaN      NaN     NaN   149.6   14.1     NaN     603  1  0.070
site07 CKADS2023   58   4.5370   4.5790  2023    4  13   444.96     2.27     NaN      NaN      NaN     NaN   161.9   12.8     NaN     604  1  0.070
site07 CKADS2023   58   4.5790   4.6200  2023    4  14   440.82     3.95     NaN      NaN      NaN     NaN   145.5   19.5     NaN     516  1  0.070
site07 CKADS2023   58   4.6200   4.6620  2023    4  15   436.01     1.72     NaN      NaN      NaN     NaN   129.1    7.9     NaN     603  1  0.070
site07 CKADS2023   58   4.6620   4.7040  2023    4  16   432.06     0.76     NaN      NaN      NaN     NaN   122.1    7.1     NaN     604  1  0.070
site07 CKADS2023   58   4.7040   4.7450  2023    4  17   432.10     0.68     NaN      NaN      NaN     NaN   121.8    7.3     NaN     603  1  0.070
site07 CKADS2023   58   4.7450   4.7870  2023    4  18   431.85     0.98     NaN      NaN      NaN     NaN   121.8    7.7     NaN     603  1  0.070
site07 CKADS2023   58   4.7870   4.8290  2023    4  19   429.40     0.39     NaN      NaN      NaN     NaN   118.1    7.1     NaN     602  1  0.070
site07 CKADS2023   58   4.8290   4.8700  2023    4  20   429.19     0.31     NaN      NaN      NaN     NaN   119.3    7.3     NaN     604  1  0.070
site07 CKADS2023   58   4.8700   4.9120  2023    4  21   430.08     0.47     NaN      NaN      NaN     NaN   123.6    7.8     NaN     602  1  0.070
site07 CKADS2023   58   4.9120   4.9540  2023    4  22   431.23     1.12     NaN      NaN      NaN     NaN   126.5    8.3     NaN     603  1  0.070
site07 CKADS2023   58   4.9540   4.9950  2023    4  23   431.67     0.64     NaN      NaN      NaN     NaN   132.0    7.9     NaN     605  1  0.070
site07 CKADS2023   58   4.9950   5.0370  2023    5   0   431.19     0.49     NaN      NaN      NaN     NaN   126.7    6.9     NaN     605  1  0.060
site07 CKADS2023   58   5.0370   5.0790  2023    5   1   430.65     0.49     NaN      NaN      NaN     NaN   125.6    7.7     NaN     605  1  0.070
site07 CKADS2023   58   5.0790   5.1200  2023    5   2   430.02     0.64     NaN      NaN      NaN     NaN   138.6   18.1     NaN     606  1  0.060
site07 CKADS2023   58   5.1200   5.1620  2023    5   3   429.80     0.86     NaN      NaN      NaN     NaN   140.8   12.8     NaN     605  1  0.060
site07 CKADS2023   58   5.1620   5.2040  2023    5   4   428.80     0.84     NaN      NaN      NaN     NaN   125.5   10.1     NaN     604  1  0.060
site07 CKADS2023   58   5.2040   5.2450  2023    5   5   429.97     0.56     NaN      NaN      NaN     NaN   129.0    9.0     NaN     604  1  0.060
site07 CKADS2023   58   5.2450   5.2870  2023    5   6   431.97     0.91     NaN      NaN      NaN     NaN   146.2   13.3     NaN     603  1  0.060
site07 CKADS2023   58   5.2870   5.3290  2023    5   7   431.23     0.78     NaN      NaN      NaN     NaN   128.5    8.1     NaN     603  1  0.060
site07 CKADS2023   58   5.3290   5.3700  2023    5   8   432.72     0.99     NaN      NaN      NaN     NaN   132.8    8.6     NaN     603  1  0.060
site07 CKADS2023   58   5.3700   5.4120  2023    5   9   435.22     0.93     NaN      NaN      NaN     NaN   133.1    8.6     NaN     604  1  0.050
site07 CKADS2023   58   5.4120   5.4540  2023    5  10   435.53     0.33     NaN      NaN      NaN     NaN   135.8    8.3     NaN     604  1  0.050
site07 CKADS2023   58   5.4540   5.4950  2023    5  11   435.93     0.55     NaN      NaN      NaN     NaN   145.0    8.7     NaN     604  1  0.050
site07 CKADS2023   58   5.4950   5.5370  2023    5  12   436.01     0.48     NaN      NaN      NaN     NaN   148.2    7.9     NaN     605  1  0.050
site07 CKADS2023   58   5.5370   5.5790  2023    5  13   436.22     0.47     NaN      NaN      NaN     NaN   147.4    8.2     NaN     605  1  0.050
site07 CKADS2023   58   5.5790   5.6200  2023    5  14   435.18     0.81     NaN      NaN      NaN     NaN   140.8    8.0     NaN     604  1  0.050
site07 CKADS2023   58   5.6200   5.6620  2023    5  15   432.63     0.76     NaN      NaN      NaN     NaN   134.1    8.1     NaN     605  1  0.050
site07 CKADS2023   58   5.6620   5.7040  2023    5  16   429.58     1.35     NaN      NaN      NaN     NaN   126.5    9.7     NaN     604  1  0.050
site07 CKADS2023   58   5.7040   5.7450  2023    5  17   429.17     0.51     NaN      NaN      NaN     NaN   128.6   11.2     NaN     604  1  0.050
site07 CKADS2023   58   5.7450   5.7870  2023    5  18   430.04     0.62     NaN      NaN      NaN     NaN   134.5   10.3     NaN     604  1  0.050
site07 CKADS2023   58   5.7870   5.8290  2023    5  19   429.58     0.33     NaN      NaN      NaN     NaN   129.6    7.5     NaN     605  1  0.050
site07 CKADS2023   58   5.8290   5.8700  2023    5  20   429.39     0.56     NaN      NaN      NaN     NaN   127.3    7.7     NaN     603  1  0.050
site07 CKADS2023   58   5.8700   5.9120  2023    5  21   429.50     0.66     NaN      NaN      NaN     NaN   129.9    9.1     NaN     605  1  0.050
site07 CKADS2023   58   5.9120   5.9540  2023    5  22   429.76     0.49     NaN      NaN      NaN     NaN   129.2    8.2     NaN     605  1  0.050
site07 CKADS2023   58   5.9540   5.9950  2023    5  23   430.32     0.44     NaN      NaN      NaN     NaN   129.0    7.8     NaN     605  1  0.050
site07 CKADS2023   58   5.9950   6.0370  2023    6   0   431.33     0.72     NaN      NaN      NaN     NaN   129.5    8.7     NaN     605  1  0.050
site07 CKADS2023   58   6.0370   6.0790  2023    6   1   431.69     0.35     NaN      NaN      NaN     NaN   131.0    8.0     NaN     604  1  0.050
site07 CKADS2023   58   6.0790   6.1200  2023    6   2   431.89     0.45     NaN      NaN      NaN     NaN   126.9    7.9     NaN     604  1  0.050
site07 CKADS2023   58   6.1200   6.1620  2023    6   3   432.35     0.39     NaN      NaN      NaN     NaN   126.2    7.5     NaN     604  1  0.050
site07 CKADS2023   58   6.1620   6.2040  2023    6   4   432.16     0.26     NaN      NaN      NaN     NaN   124.6    7.6     NaN     605  1  0.040
site07 CKADS2023   58   6.2040   6.2450  2023    6   5   432.16     0.27     NaN      NaN      NaN     NaN   123.5    7.0     NaN     603  1  0.040
site07 CKADS2023   58   6.2450   6.2870  2023    6   6   432.39     0.26     NaN      NaN      NaN     NaN   123.2    7.2     NaN     603  1  0.040
site07 CKADS2023   58   6.2870   6.3290  2023    6   7   432.48     0.27     NaN      NaN      NaN     NaN   123.4    7.3     NaN     603  1  0.040
site07 CKADS2023   58   6.3290   6.3700  2023    6   8   432.85     0.44     NaN      NaN      NaN     NaN   124.2    7.5     NaN     602  1  0.040
site07 CKADS2023   58   6.3700   6.4120  2023    6   9   432.54     0.47     NaN      NaN      NaN     NaN   121.6    7.5     NaN     603  1  0.040
site07 CKADS2023   58   6.4120   6.4540  2023    6  10   433.78     0.72     NaN      NaN      NaN     NaN   128.2    7.8     NaN     514  1  0.040
site07 CKADS2023   58   6.4540   6.4950  2023    6  11   433.37     0.49     NaN      NaN      NaN     NaN   127.3    8.2     NaN     602  1  0.040
site07 CKADS2023   58   6.4950   6.5370  2023    6  12   432.92     0.60     NaN      NaN      NaN     NaN   127.3    8.0     NaN     601  1  0.040
site07 CKADS2023   58   6.5370   6.5790  2023    6  13   432.00     0.64     NaN      NaN      NaN     NaN   124.9    7.7     NaN     602  1  0.040
site07 CKADS2023   58   6.5790   6.6200  2023    6  14   432.03     0.55     NaN      NaN      NaN     NaN   127.8    8.0     NaN     602  1  0.040
site07 CKADS2023   58   6.6200   6.6620  2023    6  15   431.12     0.86     NaN      NaN      NaN     NaN   123.0    8.9     NaN     603  1  0.040
site07 CKADS2023   58   6.6620   6.7040  2023    6  16   430.90     0.36     NaN      NaN      NaN     NaN   123.3    7.6     NaN     602  1  0.040
site07 CKADS2023   58   6.7040   6.7450  2023    6  17   430.41     0.63     NaN      NaN      NaN     NaN   121.7    8.2     NaN     601  1  0.040
site07 CKADS2023   58   6.7450   6.7870  2023    6  18   430.13     0.54     NaN      NaN      NaN     NaN   120.2    7.6     NaN     603  1  0.040
site07 CKADS2023   58   6.7870   6.8290  2023    6  19   430.37     0.31     NaN      NaN      NaN     NaN   122.6    8.2     NaN     602  1  0.040
site07 CKADS2023   58   6.8290   6.8700  2023    6  20   430.23     0.53     NaN      NaN      NaN     NaN   124.9    7.9     NaN     602  1  0.040
site07 CKADS2023   58   6.8700   6.9120  2023    6  21   430.60     0.58     NaN      NaN      NaN     NaN   127.0    7.7     NaN     603  1  0.040
site07 CKADS2023   58   6.9120   6.9540  2023    6  22   432.76     1.55     NaN      NaN      NaN     NaN   151.2   21.3     NaN     602  1  0.040
site07 CKADS2023   58   6.9540   6.9950  2023    6  23   436.16     1.65     NaN      NaN      NaN     NaN   179.1   21.8     NaN     602  1  0.040
site07 CKADS2023   58   6.9950   7.0370  2023    7   0   434.33     2.11     NaN      NaN      NaN     NaN   159.5   20.9     NaN     602  1  0.040
site07 CKADS2023   58   7.0370   7.0790  2023    7   1   435.10     2.57     NaN      NaN      NaN     NaN   169.9   34.4     NaN     602  1  0.040
site07 CKADS2023   58   7.0790   7.1200  2023    7   2   438.64     2.79     NaN      NaN      NaN     NaN   172.0   32.3     NaN     603  1  0.040
site07 CKADS2023   58   7.1200   7.1620  2023    7   3   437.55     3.93     NaN      NaN      NaN     NaN   196.4   50.9     NaN     603  1  0.040
site07 CKADS2023   58   7.1620   7.2040  2023    7   4   434.18     0.97     NaN      NaN      NaN     NaN   145.2   11.9     NaN     604  1  0.040
site07 CKADS2023   58   7.2040   7.2450  2023    7   5   434.29     0.99     NaN      NaN      NaN     NaN   142.8    9.2     NaN     603  1  0.040
site07 CKADS2023   58   7.2450   7.2870  2023    7   6   433.89     1.01     NaN      NaN      NaN     NaN   142.5    9.2     NaN     605  1  0.040
site07 CKADS2023   58   7.2870   7.3290  2023    7   7   435.41     1.09     NaN      NaN      NaN     NaN   142.1    7.7     NaN     602  1  0.040
site07 CKADS2023   58   7.3290   7.3700  2023    7   8   439.44     1.84     NaN      NaN      NaN     NaN   149.9    9.3     NaN     604  1  0.030
site07 CKADS2023   58   7.3700   7.4120  2023    7   9   439.38     0.71     NaN      NaN      NaN     NaN   142.9    7.9     NaN     604  1  0.030
site07 CKADS2023   58   7.4120   7.4540  2023    7  10   443.20     2.39     NaN      NaN      NaN     NaN   164.1   21.3     NaN     602  1  0.030
site07 CKADS2023   58   7.4540   7.4950  2023    7  11   447.92     2.11     NaN      NaN      NaN     NaN   207.5   15.2     NaN     603  1  0.030
site07 CKADS2023   58   7.4950   7.5370  2023    7  12   446.88     1.98     NaN      NaN      NaN     NaN   190.6   20.2     NaN     601  1  0.030
site07 CKADS2023   58   7.5370   7.5790  2023    7  13   442.44     4.29     NaN      NaN      NaN     NaN   171.5   26.6     NaN     602  1  0.030
site07 CKADS2023   58   7.5790   7.6200  2023    7  14   440.97     2.37     NaN      NaN      NaN     NaN   170.5   29.9     NaN     601  1  0.030
