site10 CFADS2234   40   2.3730   2.4150  2021    2   9   431.37     0.38     NaN   2239.3    54.04     NaN     NaN    NaN     NaN    1048  1  0.030
site10 CFADS2234   40   2.4150   2.4560  2021    2  10   432.61     0.71     NaN   2250.4    56.69     NaN     NaN    NaN     NaN    1047  1  0.030
site10 CFADS2234   40   2.4560   2.4980  2021    2  11   434.55     0.77     NaN   2234.5    98.51     NaN     NaN    NaN     NaN    1047  1  0.030
site10 CFADS2234   40   2.4980   2.5400  2021    2  12   436.26     1.34     NaN   2096.6     7.50     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   2.5400   2.5810  2021    2  13   437.96     1.21     NaN   2097.7     4.63     NaN     NaN    NaN     NaN    1049  1  0.030
site10 CFADS2234   40   2.5810   2.6230  2021    2  14   436.74     1.15     NaN   2091.4     3.27     NaN     NaN    NaN     NaN    1048  1  0.030
site10 CFADS2234   40   2.6230   2.6650  2021    2  15   436.29     0.84     NaN   2096.1     3.53     NaN     NaN    NaN     NaN     873  1  0.030
site10 CFADS2234   40   2.6650   2.7060  2021    2  16   436.14     0.68     NaN   2094.2     1.96     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   2.7060   2.7480  2021    2  17   436.44     1.02     NaN   2094.9     4.42     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   2.7480   2.7900  2021    2  18   435.48     0.81     NaN   2090.2     2.72     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   2.7900   2.8310  2021    2  19   433.43     0.71     NaN   2084.0     2.03     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   2.8310   2.8730  2021    2  20   433.20     1.23     NaN   2088.9     3.94     NaN     NaN    NaN     NaN    1057  1  0.030
site10 CFADS2234   40   2.8730   2.9150  2021    2  21   432.05     0.86     NaN   2084.2     2.48     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   2.9150   2.9560  2021    2  22   432.90     0.97     NaN   2085.1     3.80     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   2.9560   2.9980  2021    2  23   431.97     1.18     NaN   2077.4     4.57     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   2.9980   3.0400  2021    3   0   433.20     1.00     NaN   2078.9     3.31     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   3.0400   3.0810  2021    3   1   435.34     1.13     NaN   2082.0     5.06     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.0810   3.1230  2021    3   2   435.06     1.12     NaN   2082.3     3.63     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.1230   3.1650  2021    3   3   435.75     1.01     NaN   2087.6     3.67     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   3.1650   3.2060  2021    3   4   435.03     1.06     NaN   2100.6     4.37     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   3.2060   3.2480  2021    3   5   437.60     1.08     NaN   2104.3     6.20     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.2480   3.2900  2021    3   6   436.43     1.02     NaN   2089.1     5.59     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.2900   3.3310  2021    3   7   436.01     0.71     NaN   2088.6     4.37     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.3310   3.3730  2021    3   8   436.38     0.76     NaN   2087.0     3.73     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   3.3730   3.4150  2021    3   9   436.14     0.60     NaN   2089.2     3.16     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.4150   3.4560  2021    3  10   434.76     0.69     NaN   2086.3     5.01     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   3.4560   3.4980  2021    3  11   434.70     0.43     NaN   2092.8     5.47     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   3.4980   3.5400  2021    3  12   435.12     0.47     NaN   2098.5     2.93     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   3.5400   3.5810  2021    3  13   434.73     0.45     NaN   2094.4     2.80     NaN     NaN    NaN     NaN    1052  1  0.030
site10 CFADS2234   40   3.5810   3.6230  2021    3  14   435.42     0.68     NaN   2094.7     3.39     NaN     NaN    NaN     NaN     875  1  0.030
site10 CFADS2234   40   3.6230   3.6650  2021    3  15   435.21     0.53     NaN   2091.6     4.73     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   3.6650   3.7060  2021    3  16   435.47     0.43     NaN   2135.0    36.11     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   3.7060   3.7480  2021    3  17   434.79     0.96     NaN   2115.5    32.66     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   3.7480   3.7900  2021    3  18   434.09     0.54     NaN   2136.2    77.07     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   3.7900   3.8310  2021    3  19   434.14     0.51     NaN   2241.1   102.31     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   3.8310   3.8730  2021    3  20   434.86     0.68     NaN   2254.0    80.02     NaN     NaN    NaN     NaN    1052  1  0.030
site10 CFADS2234   40   3.8730   3.9150  2021    3  21   434.39     0.69     NaN   2212.3    94.60     NaN     NaN    NaN     NaN    1052  1  0.030
site10 CFADS2234   40   3.9150   3.9560  2021    3  22   434.37     0.68     NaN   2404.7   154.95     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   3.9560   3.9980  2021    3  23   434.84     1.05     NaN   2376.1   161.46     NaN     NaN    NaN     NaN    1049  1  0.030
site10 CFADS2234   40   3.9980   4.0400  2021    4   0   435.11     0.89     NaN   2739.8   240.36     NaN     NaN    NaN     NaN    1045  1  0.030
site10 CFADS2234   40   4.0400   4.0810  2021    4   1   434.79     0.81     NaN   2634.7   261.28     NaN     NaN    NaN     NaN    1046  1  0.030
site10 CFADS2234   40   4.0810   4.1230  2021    4   2   436.10     1.21     NaN   2779.0   296.55     NaN     NaN    NaN     NaN    1045  1  0.030
site10 CFADS2234   40   4.1230   4.1650  2021    4   3   435.79     1.13     NaN   2227.8   114.68     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   4.1650   4.2060  2021    4   4   432.04     2.58     NaN   2052.3    12.07     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   4.2060   4.2480  2021    4   5   430.27     0.95     NaN   2251.4   224.72     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   4.2480   4.2900  2021    4   6   433.12     2.28     NaN   2135.2   200.36     NaN     NaN    NaN     NaN    1048  1  0.030
site10 CFADS2234   40   4.2900   4.3310  2021    4   7   437.57     1.85     NaN   2071.2     5.86     NaN     NaN    NaN     NaN    1046  1  0.030
site10 CFADS2234   40   4.3310   4.3730  2021    4   8   436.19     2.69     NaN   2072.2    10.61     NaN     NaN    NaN     NaN    1047  1  0.030
site10 CFADS2234   40   4.3730   4.4150  2021    4   9   444.45     3.16     NaN   2123.5    14.89     NaN     NaN    NaN     NaN    1044  1  0.030
site10 CFADS2234   40   4.4150   4.4560  2021    4  10   444.37     3.36     NaN   2102.1    12.38     NaN     NaN    NaN     NaN    1044  1  0.030
site10 CFADS2234   40   4.4560   4.4980  2021    4  11   449.97     3.04     NaN   2099.7    10.97     NaN     NaN    NaN     NaN    1041  1  0.030
site10 CFADS2234   40   4.4980   4.5400  2021    4  12   444.92     3.55     NaN   2081.5     9.62     NaN     NaN    NaN     NaN    1042  1  0.020
site10 CFADS2234   40   4.5400   4.5810  2021    4  13   454.51     5.04     NaN   2114.8     5.02     NaN     NaN    NaN     NaN     865  1  0.020
site10 CFADS2234   40   4.5810   4.6230  2021    4  14   444.20     2.69     NaN   2098.0     8.31     NaN     NaN    NaN     NaN    1040  1  0.030
site10 CFADS2234   40   4.6230   4.6650  2021    4  15   438.03     2.59     NaN   2083.4     5.50     NaN     NaN    NaN     NaN    1043  1  0.030
site10 CFADS2234   40   4.6650   4.7060  2021    4  16   435.86     1.00     NaN   2083.7     6.38     NaN     NaN    NaN     NaN    1046  1  0.030
site10 CFADS2234   40   4.7060   4.7480  2021    4  17   435.29     0.96     NaN   2068.6     5.65     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   4.7480   4.7900  2021    4  18   432.54     1.05     NaN   2057.6     6.39     NaN     NaN    NaN     NaN    1061  1  0.030
site10 CFADS2234   40   4.7900   4.8310  2021    4  19   431.76     1.22     NaN   2065.9     5.73     NaN     NaN    NaN     NaN    1067  1  0.030
site10 CFADS2234   40   4.8310   4.8730  2021    4  20   429.54     0.99     NaN   2039.4     8.86     NaN     NaN    NaN     NaN    1071  1  0.040
site10 CFADS2234   40   4.8730   4.9150  2021    4  21   428.81     0.97     NaN   2023.1     1.66     NaN     NaN    NaN     NaN    1069  1  0.040
site10 CFADS2234   40   4.9150   4.9560  2021    4  22   430.57     2.15     NaN   2024.4     3.44     NaN     NaN    NaN     NaN    1070  1  0.040
site10 CFADS2234   40   4.9560   4.9980  2021    4  23   431.26     4.76     NaN   2038.7    79.00     NaN     NaN    NaN     NaN    1071  1  0.030
site10 CFADS2234   40   4.9980   5.0400  2021    5   0   437.54     3.01     NaN   2048.8     7.53     NaN     NaN    NaN     NaN    1066  1  0.030
site10 CFADS2234   40   5.0400   5.0810  2021    5   1   432.99     1.59     NaN   2039.7     3.43     NaN     NaN    NaN     NaN    1063  1  0.030
site10 CFADS2234   40   5.0810   5.1230  2021    5   2   431.06     1.29     NaN   2036.6     3.18     NaN     NaN    NaN     NaN    1059  1  0.030
site10 CFADS2234   40   5.1230   5.1650  2021    5   3   428.40     1.04     NaN   2026.5     4.53     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   5.1650   5.2060  2021    5   4   432.33     5.91     NaN   2035.5    15.04     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   5.2060   5.2480  2021    5   5   431.27     3.33     NaN   2034.7     9.91     NaN     NaN    NaN     NaN    1060  1  0.030
site10 CFADS2234   40   5.2480   5.2900  2021    5   6   452.05    14.07     NaN   3572.9  1598.24     NaN     NaN    NaN     NaN    1035  1  0.030
site10 CFADS2234   40   5.2900   5.3310  2021    5   7   440.94     4.49     NaN   2274.8   353.14     NaN     NaN    NaN     NaN    1057  1  0.030
site10 CFADS2234   40   5.3310   5.3730  2021    5   8   436.69     1.58     NaN   2095.5    15.35     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   5.3730   5.4150  2021    5   9   433.92     0.65     NaN   2077.6     3.51     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   5.4150   5.4560  2021    5  10   433.06     0.50     NaN   2087.4     5.03     NaN     NaN    NaN     NaN    1048  1  0.030
site10 CFADS2234   40   5.4560   5.4980  2021    5  11   433.89     0.70     NaN   2100.0     2.88     NaN     NaN    NaN     NaN    1048  1  0.030
site10 CFADS2234   40   5.4980   5.5400  2021    5  12   434.45     0.97     NaN   2100.6     4.66     NaN     NaN    NaN     NaN     871  1  0.030
site10 CFADS2234   40   5.5400   5.5810  2021    5  13   432.27     1.30     NaN   2087.0     6.80     NaN     NaN    NaN     NaN    1048  1  0.030
site10 CFADS2234   40   5.5810   5.6230  2021    5  14   430.42     1.01     NaN   2068.4     5.56     NaN     NaN    NaN     NaN    1047  1  0.030
site10 CFADS2234   40   5.6230   5.6650  2021    5  15   429.98     1.27     NaN   2061.2     6.02     NaN     NaN    NaN     NaN    1047  1  0.030
site10 CFADS2234   40   5.6650   5.7060  2021    5  16   428.98     0.79     NaN   2059.2     4.83     NaN     NaN    NaN     NaN    1049  1  0.030
site10 CFADS2234   40   5.7060   5.7480  2021    5  17   429.78     1.03     NaN   2058.2     9.03     NaN     NaN    NaN     NaN    1047  1  0.030
site10 CFADS2234   40   5.7480   5.7900  2021    5  18   429.07     0.94     NaN   2038.5     5.59     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   5.7900   5.8310  2021    5  19   428.96     1.04     NaN   2033.8     3.60     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   5.8310   5.8730  2021    5  20   429.42     1.20     NaN   2039.6     4.38     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   5.8730   5.9150  2021    5  21   426.99     1.48     NaN   2022.7     5.36     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   5.9150   5.9560  2021    5  22   426.42     1.22     NaN   2021.5     4.29     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   5.9560   5.9980  2021    5  23   427.92     1.38     NaN   2026.4     4.00     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   5.9980   6.0400  2021    6   0   426.32     0.88     NaN   2015.6     2.93     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   6.0400   6.0810  2021    6   1   428.08     1.12     NaN   2022.8     3.85     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   6.0810   6.1230  2021    6   2   428.07     1.69     NaN   2024.9     3.01     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   6.1230   6.1650  2021    6   3   427.23     1.05     NaN   2028.7     3.24     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   6.1650   6.2060  2021    6   4   427.85     1.07     NaN   2024.5     3.32     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   6.2060   6.2480  2021    6   5   428.57     1.22     NaN   2026.1     3.34     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   6.2480   6.2900  2021    6   6   427.99     0.98     NaN   2028.1     3.66     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   6.2900   6.3310  2021    6   7   429.85     1.13     NaN   2036.0     5.07     NaN     NaN    NaN     NaN    1049  1  0.030
site10 CFADS2234   40   6.3310   6.3730  2021    6   8   430.57     1.23     NaN   2038.8     7.76     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   6.3730   6.4150  2021    6   9   431.89     1.39     NaN   2040.0     4.36     NaN     NaN    NaN     NaN    1050  1  0.030
site10 CFADS2234   40   6.4150   6.4560  2021    6  10   434.78     1.93     NaN   2045.2     5.61     NaN     NaN    NaN     NaN    1049  1  0.030
site10 CFADS2234   40   6.4560   6.4980  2021    6  11   437.71     3.61     NaN   2053.1    10.85     NaN     NaN    NaN     NaN     872  1  0.030
site10 CFADS2234   40   6.4980   6.5400  2021    6  12   444.63     7.51     NaN   3674.2  1398.37     NaN     NaN    NaN     NaN    1023  1  0.030
site10 CFADS2234   40   6.5400   6.5810  2021    6  13   450.19     6.22     NaN   3257.7   728.74     NaN     NaN    NaN     NaN    1031  1  0.030
site10 CFADS2234   40   6.5810   6.6230  2021    6  14   459.26     8.68     NaN   3059.0   940.74     NaN     NaN    NaN     NaN    1033  1  0.030
site10 CFADS2234   40   6.6230   6.6650  2021    6  15   436.41     4.23     NaN   2053.9    13.79     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   6.6650   6.7060  2021    6  16   428.17     0.93     NaN   2020.3     3.48     NaN     NaN    NaN     NaN    1055  1  0.030
site10 CFADS2234   40   6.7060   6.7480  2021    6  17   429.24     0.88     NaN   2022.1     2.44     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   6.7480   6.7900  2021    6  18   427.52     1.03     NaN   2017.0     3.02     NaN     NaN    NaN     NaN    1059  1  0.030
site10 CFADS2234   40   6.7900   6.8310  2021    6  19   427.18     0.93     NaN   2018.6     5.54     NaN     NaN    NaN     NaN    1061  1  0.030
site10 CFADS2234   40   6.8310   6.8730  2021    6  20   426.86     0.71     NaN   2019.1     2.48     NaN     NaN    NaN     NaN    1063  1  0.030
site10 CFADS2234   40   6.8730   6.9150  2021    6  21   426.12     0.84     NaN   2010.0     3.88     NaN     NaN    NaN     NaN    1063  1  0.030
site10 CFADS2234   40   6.9150   6.9560  2021    6  22   425.92     0.83     NaN   2006.8     1.87     NaN     NaN    NaN     NaN    1060  1  0.030
site10 CFADS2234   40   6.9560   6.9980  2021    6  23   427.04     1.70     NaN   2008.8     3.90     NaN     NaN    NaN     NaN    1059  1  0.030
site10 CFADS2234   40   6.9980   7.0400  2021    7   0   426.03     1.25     NaN   2009.2     3.49     NaN     NaN    NaN     NaN    1059  1  0.030
site10 CFADS2234   40   7.0400   7.0810  2021    7   1   426.17     0.99     NaN   2014.1     4.23     NaN     NaN    NaN     NaN    1057  1  0.030
site10 CFADS2234   40   7.0810   7.1230  2021    7   2   426.49     0.84     NaN   2021.0     2.81     NaN     NaN    NaN     NaN    1059  1  0.030
site10 CFADS2234   40   7.1230   7.1650  2021    7   3   426.68     0.56     NaN   2025.3     3.20     NaN     NaN    NaN     NaN    1057  1  0.030
site10 CFADS2234   40   7.1650   7.2060  2021    7   4   426.23     0.59     NaN   2028.3     5.02     NaN     NaN    NaN     NaN    1056  1  0.030
site10 CFADS2234   40   7.2060   7.2480  2021    7   5   426.37     0.57     NaN   2024.9     4.28     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   7.2480   7.2900  2021    7   6   426.54     0.68     NaN   2020.4     2.62     NaN     NaN    NaN     NaN    1053  1  0.030
site10 CFADS2234   40   7.2900   7.3310  2021    7   7   426.77     0.88     NaN   2021.7     3.23     NaN     NaN    NaN     NaN    1052  1  0.030
site10 CFADS2234   40   7.3310   7.3730  2021    7   8   427.42     0.68     NaN   2018.4     1.94     NaN     NaN    NaN     NaN    1054  1  0.030
site10 CFADS2234   40   7.3730   7.4150  2021    7   9   427.45     0.76     NaN   2022.5     2.84     NaN     NaN    NaN     NaN    1051  1  0.030
site10 CFADS2234   40   7.4150   7.4560  2021    7  10   428.42     1.40     NaN   2025.8     2.59     NaN     NaN    NaN     NaN     875  1  0.030
